SurveyYear,Province,HouseholdID,PersonNumber,ProvinceCode,Age,SexCode,EducationLevelCode,WageWorkCode,BusinessWorkCode,VolunteerWorkCode,RetiredCode,SalaryAmountRaw,SalaryPeriodCode,SalaryCategoryCode,TransportToWorkCode,MinutesToWork,SectorCode,LookingForWorkCode,CouldStartWorkCode,EmploymentStatus1Code,EmploymentStatus2Code,LabSalaryRaw,GeoTypeCode,PersonWeight
2024,Limpopo,963103270000003501,03,9,16,1,9,2,2,2,2,8,8,88,88,8,8,2,2,9,3,888888888,2,563.551918456
2024,Limpopo,963103270000005901,01,9,46,1,26,1,2,2,8,2,8,12,9,2,1,8,8,1,1,21583,2,670.589332097
2024,Limpopo,963103270000007101,01,9,42,1,12,2,1,2,8,1,2,88,9,1,1,8,8,1,1,12000,2,1126.31516367
2024,Limpopo,963103270000007101,02,9,38,2,22,2,2,2,2,8,8,88,88,8,8,2,2,9,3,888888888,2,1126.31516367
2024,Limpopo,963103270000007101,03,9,22,1,12,2,2,2,2,8,8,88,88,8,8,2,2,9,3,888888888,2,1126.31516367
2024,Limpopo,963103270000007101,04,9,9,1,3,8,8,8,8,8,8,88,88,8,8,8,8,8,8,888888888,2,1126.31516367
2024,Limpopo,963103270000007101,05,9,6,2,0,8,8,8,8,8,8,88,88,8,8,8,8,8,8,888888888,2,1126.31516367
2024,Limpopo,963103270000008301,01,9,52,1,22,1,2,2,8,2,8,13,9,2,2,8,8,1,1,33427,2,1028.25985584
2024,Limpopo,963103270000008301,02,9,48,2,12,2,2,2,2,8,8,88,88,Unknown,8,2,1,9,3,888888888,2,1028.25985584
2024,Limpopo,963103270000008301,03,9,30,1,23,2,2,2,2,8,8,88,88,8,8,1,8,2,2,888888888,2,1028.25985584
2024,Limpopo,963103270000008301,04,9,23,2,24,2,2,2,2,8,8,88,88,8,8,1,8,2,2,888888888,2,1028.25985584
2024,Limpopo,963103270000009501,01,9,27,1,16,1,2,2,8,2,8,10,8,3,1,8,8,1,1,9475,2,798.085815779
2024,Limpopo,963103270000009501,02,9,24,1,12,2,2,2,2,8,8,88,88,8,8,1,8,2,2,888888888,2,798.085815779
2024,Limpopo,963103270000010701,01,9,46,1,24,1,2,2,8,2,8,10,5,2,1,8,8,1,1,9475,2,900.717417239
2024,Limpopo,963103270000010701,02,9,38,2,11,2,2,2,2,8,8,88,88,8,8,2,2,9,3,888888888,2,900.717417239
2024,Limpopo,963103270000010701,03,9,0,2,98,8,8,8,8,8,8,88,88,8,8,8,8,8,8,888888888,2,900.717417239
2024,Limpopo,963103270000011901,01,9,33,1,25,1,2,2,8,2,8,14,9,2,1,8,8,1,1,44287,2,886.769526174
2024,Limpopo,963103270000011901,02,9,27,2,24,2,2,2,2,8,8,88,88,8,8,1,8,2,2,888888888,2,886.769526174
2024,Limpopo,963103270000011901,03,9,4,1,98,8,8,8,8,8,8,88,88,8,8,8,8,8,8,888888888,2,886.769526174
2024,Limpopo,963103270000011901,04,9,0,1,98,8,8,8,8,8,8,88,88,8,8,8,8,8,8,888888888,2,886.769526174
2024,Limpopo,963103270000013101,01,9,38,1,12,1,2,2,8,2,8,6,2,2,1,8,8,1,1,2997,2,839.339736872
2024,Limpopo,963103270000014301,01,9,33,2,25,1,2,2,8,1,2,88,9,1,1,8,8,1,1,21000,2,753.95252007
2024,Limpopo,963103270000014301,02,9,6,2,0,8,8,8,8,8,8,88,88,8,8,8,8,8,8,888888888,2,753.95252007
2024,Limpopo,964100070000001801,01,9,31,1,11,1,2,2,8,1,2,88,2,1,1,8,8,1,1,12000,3,1163.52251142
2024,Limpopo,964100070000014101,01,9,55,2,21,1,2,2,8,2,8,9,2,1,1,8,8,1,1,6958,3,607.114329893
2024,Limpopo,964100070000018201,01,9,49,2,4,1,2,2,8,2,8,7,2,1,1,8,8,1,1,3929,3,874.578350651
2024,Limpopo,964100070000018201,02,9,11,2,4,8,8,8,8,8,8,88,88,8,8,8,8,8,8,888888888,3,874.578350651
2024,Limpopo,964100070000018201,03,9,6,2,0,8,8,8,8,8,8,88,88,8,8,8,8,8,8,888888888,3,874.578350651
2024,Limpopo,964100070000018201,04,9,4,1,98,8,8,8,8,8,8,88,88,8,8,8,8,8,8,888888888,3,874.578350651
2024,Limpopo,964100070000022301,01,9,35,1,8,1,2,2,8,1,2,88,2,1,1,8,8,1,1,3800,3,1244.39024473
2024,Limpopo,964100070000030501,01,9,30,1,10,1,2,2,8,2,8,6,2,1,1,8,8,1,1,2997,3,1163.52251142
2024,Limpopo,964100070000038701,01,9,33,1,10,1,2,2,8,2,8,8,2,2,1,8,8,1,1,5257,3,1421.05372498
2024,Limpopo,964100070000038701,02,9,32,2,11,2,2,2,2,8,8,88,88,8,8,1,8,2,2,888888888,3,1421.05372498
2024,Limpopo,964100530000000101,01,9,43,1,10,2,1,2,8,2,8,5,2,2,2,8,8,1,1,2008,2,1068.07667294
2024,Limpopo,964100530000000101,02,9,40,2,9,2,2,2,2,8,8,88,88,8,8,1,8,2,2,888888888,2,1068.07667294
2024,Limpopo,964100530000000101,03,9,21,2,9,2,2,2,2,8,8,88,88,8,8,2,1,9,3,888888888,2,1068.07667294
2024,Limpopo,964100530000000101,04,9,13,1,5,8,8,8,8,8,8,88,88,8,8,8,8,8,8,888888888,2,1068.07667294
2024,Limpopo,964100530000000101,05,9,5,2,98,8,8,8,8,8,8,88,88,8,8,8,8,8,8,888888888,2,1068.07667294
2024,Limpopo,964100530000000101,06,9,3,2,98,8,8,8,8,8,8,88,88,8,8,8,8,8,8,888888888,2,1068.07667294
2024,Limpopo,964100530000002901,01,9,76,1,8,2,1,2,8,2,8,9,9,1,1,8,8,1,1,6958,2,190.542135193
2024,Limpopo,964100530000002901,02,9,67,2,11,2,2,1,8,8,8,88,88,8,8,8,8,1,1,888888888,2,190.542135193
2024,Limpopo,964100530000002901,03,9,10,2,4,8,8,8,8,8,8,88,88,8,8,8,8,8,8,888888888,2,190.542135193
2024,Limpopo,964100530000002901,04,9,8,2,1,8,8,8,8,8,8,88,88,8,8,8,8,8,8,888888888,2,190.542135193
2024,Limpopo,964100530000004301,01,9,58,2,10,2,2,2,2,8,8,88,88,8,8,2,1,9,3,888888888,2,815.523474797
2024,Limpopo,964100530000004301,02,9,38,2,12,1,2,2,8,2,8,5,2,1,1,8,8,1,1,2008,2,815.523474797
2024,Limpopo,964100530000004301,03,9,36,2,12,1,2,2,8,2,8,6,2,2,1,8,8,1,1,2997,2,815.523474797
2024,Limpopo,964100530000004301,04,9,20,2,12,2,2,2,2,8,8,88,88,8,8,2,2,9,3,888888888,2,815.523474797
2024,Limpopo,964100530000004301,05,9,18,1,11,2,2,2,2,8,8,88,88,8,8,2,2,9,3,888888888,2,815.523474797
2024,Limpopo,964100530000004301,06,9,16,2,11,2,2,2,2,8,8,88,88,8,8,2,2,9,3,888888888,2,815.523474797
2024,Limpopo,964100530000004301,07,9,11,1,5,8,8,8,8,8,8,88,88,8,8,8,8,8,8,888888888,2,815.523474797
2024,Limpopo,964100530000004301,08,9,10,1,4,8,8,8,8,8,8,88,88,8,8,8,8,8,8,888888888,2,815.523474797
2024,Limpopo,964100530000005701,01,9,66,2,98,2,2,2,2,8,8,88,88,8,8,2,2,9,3,888888888,2,675.782058341
2024,Limpopo,964100530000005701,02,9,47,2,11,2,2,2,2,8,8,88,88,8,8,2,1,9,3,888888888,2,675.782058341
2024,Limpopo,964100530000005701,03,9,29,2,12,2,2,2,2,8,8,88,88,8,8,2,1,9,3,888888888,2,675.782058341
2024,Limpopo,964100530000005701,04,9,28,2,12,2,2,2,2,8,8,88,88,8,8,1,8,2,2,888888888,2,675.782058341
2024,Limpopo,964100530000005701,05,9,17,2,12,2,2,2,2,8,8,88,88,8,8,2,1,9,3,888888888,2,675.782058341
2024,Limpopo,964100530000005701,06,9,13,1,7,8,8,8,8,8,8,88,88,8,8,8,8,8,8,888888888,2,675.782058341
2024,Limpopo,964100530000005701,07,9,8,2,3,8,8,8,8,8,8,88,88,8,8,8,8,8,8,888888888,2,675.782058341
2024,Limpopo,964100530000005701,08,9,7,1,1,8,8,8,8,8,8,88,88,8,8,8,8,8,8,888888888,2,675.782058341
2024,Limpopo,964100530000005701,09,9,6,2,0,8,8,8,8,8,8,88,88,8,8,8,8,8,8,888888888,2,675.782058341
2024,Limpopo,964100530000005701,10,9,2,1,98,8,8,8,8,8,8,88,88,8,8,8,8,8,8,888888888,2,675.782058341
2024,Limpopo,964100530000007101,01,9,56,1,11,1,2,2,8,2,8,10,9,1,1,8,8,1,1,9475,2,589.283824622
2024,Limpopo,964100530000007101,02,9,54,2,9,2,2,2,2,8,8,88,88,8,8,2,2,9,3,888888888,2,589.283824622
2024,Limpopo,964100530000007101,03,9,24,1,11,2,2,2,2,8,8,88,88,8,8,2,1,9,3,888888888,2,589.283824622
2024,Limpopo,964100530000007101,04,9,21,2,11,2,2,2,2,8,8,88,88,8,8,2,1,9,3,888888888,2,589.283824622
2024,Limpopo,964100530000007101,05,9,12,1,6,8,8,8,8,8,8,88,88,8,8,8,8,8,8,888888888,2,589.283824622
2024,Limpopo,964100530000008501,01,9,73,1,4,2,2,2,2,8,8,88,88,8,8,2,2,9,3,888888888,2,400.375715622
2024,Limpopo,964100530000008501,02,9,52,2,11,2,2,2,2,8,8,88,88,8,8,2,2,9,3,888888888,2,400.375715622
2024,Limpopo,964100530000008501,03,9,8,2,3,8,8,8,8,8,8,88,88,8,8,8,8,8,8,888888888,2,400.375715622
2024,Limpopo,964100530000008501,04,9,7,2,1,8,8,8,8,8,8,88,88,8,8,8,8,8,8,888888888,2,400.375715622
2024,Limpopo,964100530000008501,05,9,1,1,98,8,8,8,8,8,8,88,88,8,8,8,8,8,8,888888888,2,400.375715622
2024,Limpopo,964100530000008501,06,9,20,1,12,2,2,2,2,8,8,88,88,8,8,2,2,9,3,888888888,2,400.375715622
2024,Limpopo,964100530000009901,01,9,67,2,7,2,2,2,2,8,8,88,88,8,8,2,2,9,3,888888888,2,408.403282125
2024,Limpopo,964100530000009901,02,9,46,2,11,2,2,2,2,8,8,88,88,8,8,2,1,9,3,888888888,2,408.403282125
2024,Limpopo,964100530000009901,03,9,18,2,11,2,2,2,2,8,8,88,88,8,8,2,2,9,3,888888888,2,408.403282125
2024,Limpopo,964100530000009901,04,9,14,2,8,8,8,8,8,8,8,88,88,8,8,8,8,8,8,888888888,2,408.403282125
2024,Limpopo,964100530000009901,05,9,11,2,5,8,8,8,8,8,8,88,88,8,8,8,8,8,8,888888888,2,408.403282125
2024,Limpopo,964100530000009901,06,9,9,1,4,8,8,8,8,8,8,88,88,8,8,8,8,8,8,888888888,2,408.403282125
2024,Limpopo,964100530000009901,07,9,6,2,1,8,8,8,8,8,8,88,88,8,8,8,8,8,8,888888888,2,408.403282125
2024,Limpopo,964100530000011301,01,9,66,1,4,2,2,2,2,8,8,88,88,8,8,2,2,9,3,888888888,2,112.824382556
2024,Limpopo,964100530000011301,02,9,73,1,98,2,2,2,2,8,8,88,88,8,8,2,2,9,3,888888888,2,112.824382556
2024,Limpopo,964100530000011301,03,9,60,2,5,2,2,2,2,8,8,88,88,8,8,2,2,9,3,888888888,2,112.824382556
2024,Limpopo,964100530000011301,04,9,6,1,0,8,8,8,8,8,8,88,88,8,8,8,8,8,8,888888888,2,112.824382556
2024,Limpopo,964100530000012701,01,9,70,1,7,2,2,2,2,8,8,88,88,8,8,2,2,9,3,888888888,2,367.187722157
2024,Limpopo,964100530000012701,02,9,19,1,10,2,2,2,2,8,8,88,88,8,8,2,2,9,3,888888888,2,367.187722157
2024,Limpopo,964100530000014101,01,9,35,2,25,1,2,2,8,2,8,12,9,2,1,8,8,1,1,21583,2,755.416164839
2024,Limpopo,964100530000014101,02,9,5,2,0,8,8,8,8,8,8,88,88,8,8,8,8,8,8,888888888,2,755.416164839
2024,Limpopo,964100530000014101,03,9,4,1,98,8,8,8,8,8,8,88,88,8,8,8,8,8,8,888888888,2,755.416164839
2024,Limpopo,964100530000015501,01,9,48,2,22,2,2,2,2,8,8,88,88,8,8,2,1,9,3,888888888,2,713.774259044
2024,Limpopo,964100530000015501,02,9,20,2,12,2,2,2,2,8,8,88,88,8,8,2,2,9,3,888888888,2,713.774259044
2024,Limpopo,964100530000015501,03,9,17,2,11,2,2,2,2,8,8,88,88,8,8,2,2,9,3,888888888,2,713.774259044
2024,Limpopo,964100530000015501,04,9,9,2,3,8,8,8,8,8,8,88,88,8,8,8,8,8,8,888888888,2,713.774259044
2024,Limpopo,964100530000015501,05,9,0,1,98,8,8,8,8,8,8,88,88,8,8,8,8,8,8,888888888,2,713.774259044
2024,Limpopo,964100530000016901,01,9,30,1,22,1,2,2,8,2,8,10,2,2,1,8,8,1,1,9475,2,784.794547144
2024,Limpopo,964100530000018301,01,9,51,1,7,1,2,2,8,2,8,10,9,1,1,8,8,1,1,9475,2,646.913083318
2024,Limpopo,964100530000019701,01,9,65,1,5,2,2,2,2,8,8,88,88,8,8,2,2,9,3,888888888,2,266.069034287
2024,Limpopo,964100530000019701,02,9,51,2,8,2,2,2,2,8,8,88,88,8,8,2,1,9,3,888888888,2,266.069034287
2024,Limpopo,964100530000019701,03,9,16,1,10,2,2,2,2,8,8,88,88,8,8,2,2,9,3,888888888,2,266.069034287
2024,Limpopo,964100750000001501,01,9,74,2,98,2,2,2,2,8,8,88,88,8,8,2,2,9,3,888888888,2,499.202913635
2024,Limpopo,964100750000001501,02,9,42,1,21,1,2,2,8,1,1,88,2,1,1,8,8,1,1,4000,2,499.202913635
2024,Limpopo,964100750000001501,03,9,19,1,9,2,2,2,2,8,8,88,88,8,8,2,2,9,3,888888888,2,499.202913635
2024,Limpopo,964100750000003401,01,9,74,2,5,2,2,2,2,8,8,88,88,8,8,2,2,9,3,888888888,2,644.801020755
2024,Limpopo,964100750000003401,02,9,50,1,6,1,2,2,8,2,8,8,10,2,1,8,8,1,1,5257,2,644.801020755
2024,Limpopo,964100750000003401,03,9,44,1,4,2,2,2,2,8,8,88,88,8,8,1,8,2,2,888888888,2,644.801020755
2024,Limpopo,964100750000005301,01,9,76,2,4,2,2,2,2,8,8,88,88,8,8,2,2,9,3,888888888,2,280.685922119
2024,Limpopo,964100750000011001,01,9,82,2,98,2,2,2,2,8,8,88,88,8,8,2,2,9,3,888888888,2,534.514046604
2024,Limpopo,964100750000011001,02,9,44,1,7,2,2,2,2,8,8,88,88,8,8,1,8,2,2,888888888,2,534.514046604
2024,Limpopo,964100750000012901,01,9,58,2,98,2,2,2,2,8,8,88,88,8,8,2,1,9,3,888888888,2,769.086123535
2024,Limpopo,964100750000012901,02,9,36,2,12,1,2,2,8,2,8,7,5,2,1,8,8,1,1,3929,2,769.086123535
2024,Limpopo,964100750000012901,03,9,29,2,18,2,2,2,2,8,8,88,88,8,8,1,8,2,2,888888888,2,769.086123535
2024,Limpopo,964100750000012901,04,9,13,1,7,8,8,8,8,8,8,88,88,8,8,8,8,8,8,888888888,2,769.086123535
2024,Limpopo,964100750000012901,05,9,13,1,7,8,8,8,8,8,8,88,88,8,8,8,8,8,8,888888888,2,769.086123535
2024,Limpopo,964100750000012901,06,9,7,1,1,8,8,8,8,8,8,88,88,8,8,8,8,8,8,888888888,2,769.086123535
2024,Limpopo,964100750000012901,07,9,7,2,1,8,8,8,8,8,8,88,88,8,8,8,8,8,8,888888888,2,769.086123535
2024,Limpopo,964100750000012901,08,9,3,1,98,8,8,8,8,8,8,88,88,8,8,8,8,8,8,888888888,2,769.086123535
2024,Limpopo,964100750000012901,09,9,1,2,98,8,8,8,8,8,8,88,88,8,8,8,8,8,8,888888888,2,769.086123535
2024,Limpopo,964101150000001701,01,9,48,1,3,1,2,2,8,1,1,88,3,2,2,8,8,1,1,2400,2,670.589332097
2024,Limpopo,964101150000003501,01,9,28,1,12,1,2,2,8,1,2,88,2,1,1,8,8,1,1,4050,2,733.774560742
2024,Limpopo,964101150000005301,01,9,30,2,10,2,2,2,2,8,8,88,88,8,8,2,1,9,3,888888888,2,715.40668981
2024,Limpopo,964101150000005301,02,9,12,2,5,8,8,8,8,8,8,88,88,8,8,8,8,8,8,888888888,2,715.40668981
2024,Limpopo,964101150000005301,03,9,5,1,98,8,8,8,8,8,8,88,88,8,8,8,8,8,8,888888888,2,715.40668981
2024,Limpopo,964101150000005301,04,9,3,1,98,8,8,8,8,8,8,88,88,8,8,8,8,8,8,888888888,2,715.40668981
2024,Limpopo,964101150000005301,05,9,1,1,98,8,8,8,8,8,8,88,88,8,8,8,8,8,8,888888888,2,715.40668981
2024,Limpopo,964101150000007101,01,9,63,2,3,2,2,2,2,8,8,88,88,8,8,2,2,9,3,888888888,2,387.729857402
2024,Limpopo,964101150000007101,02,9,21,1,10,2,2,2,2,8,8,88,88,8,8,2,2,9,3,888888888,2,387.729857402
2024,Limpopo,964101150000008901,01,9,45,2,11,2,2,2,2,8,8,88,88,8,8,1,8,2,2,888888888,2,591.410887441
2024,Limpopo,964101150000008901,02,9,7,2,1,8,8,8,8,8,8,88,88,8,8,8,8,8,8,888888888,2,591.410887441
2024,Limpopo,964101150000008901,03,9,4,1,98,8,8,8,8,8,8,88,88,8,8,8,8,8,8,888888888,2,591.410887441
2024,Limpopo,964101150000010701,01,9,77,2,8,2,2,2,2,8,8,88,88,8,8,2,2,9,3,888888888,2,344.997177156
2024,Limpopo,964101150000010701,02,9,22,1,10,2,2,2,2,8,8,88,88,8,8,2,1,9,3,888888888,2,344.997177156
2024,Limpopo,964101150000012501,01,9,62,1,98,2,2,2,2,8,8,88,88,8,8,2,2,9,3,888888888,2,637.566900637
2024,Limpopo,964101150000012501,02,9,62,2,3,2,2,2,2,8,8,88,88,8,8,2,2,9,3,888888888,2,637.566900637
2024,Limpopo,964101150000012501,03,9,32,2,12,2,2,2,2,8,8,88,88,8,8,2,1,9,3,888888888,2,637.566900637
2024,Limpopo,964101150000012501,04,9,29,2,12,1,2,2,8,2,8,7,5,2,1,8,8,1,1,3929,2,637.566900637
2024,Limpopo,964101150000012501,05,9,12,1,5,8,8,8,8,8,8,88,88,8,8,8,8,8,8,888888888,2,637.566900637
2024,Limpopo,964101150000012501,06,9,10,1,4,8,8,8,8,8,8,88,88,8,8,8,8,8,8,888888888,2,637.566900637
2024,Limpopo,964101150000012501,07,9,7,2,1,8,8,8,8,8,8,88,88,8,8,8,8,8,8,888888888,2,637.566900637
2024,Limpopo,964101150000012501,08,9,6,1,0,8,8,8,8,8,8,88,88,8,8,8,8,8,8,888888888,2,637.566900637
2024,Limpopo,964101150000012501,09,9,4,1,98,8,8,8,8,8,8,88,88,8,8,8,8,8,8,888888888,2,637.566900637
2024,Limpopo,964101150000012501,10,9,0,1,98,8,8,8,8,8,8,88,88,8,8,8,8,8,8,888888888,2,637.566900637
2024,Limpopo,964101370000004401,01,9,52,1,21,1,2,2,8,2,8,11,2,2,1,8,8,1,1,13352,2,1068.53788323
2024,Limpopo,964101370000004401,02,9,48,2,29,1,2,2,8,2,8,10,2,2,1,8,8,1,1,9475,2,1068.53788323
2024,Limpopo,964101370000004401,03,9,32,1,23,2,2,2,2,8,8,88,88,8,8,1,8,2,2,888888888,2,1068.53788323
2024,Limpopo,964101370000004401,04,9,21,1,11,2,2,2,2,8,8,88,88,8,8,1,8,2,2,888888888,2,1068.53788323
2024,Limpopo,964101370000004401,05,9,10,1,7,8,8,8,8,8,8,88,88,8,8,8,8,8,8,888888888,2,1068.53788323
2024,Limpopo,964101370000007001,01,9,45,2,9,1,2,2,8,2,8,7,6,3,1,8,8,1,1,3929,2,929.819881403
2024,Limpopo,964101370000007001,02,9,27,1,9,2,2,2,2,8,8,88,88,8,8,1,8,2,2,888888888,2,929.819881403
2024,Limpopo,964101370000007001,03,9,24,1,10,2,2,2,2,8,8,88,88,8,8,1,8,2,2,888888888,2,929.819881403
2024,Limpopo,964101370000007001,04,9,11,2,5,8,8,8,8,8,8,88,88,8,8,8,8,8,8,888888888,2,929.819881403
2024,Limpopo,964101370000009601,01,9,55,2,10,2,2,2,2,8,8,88,88,8,8,2,1,9,3,888888888,2,436.041868528
2024,Limpopo,964101370000009601,02,9,19,2,9,2,2,2,2,8,8,88,88,8,8,2,2,9,3,888888888,2,436.041868528
2024,Limpopo,964101370000009601,03,9,11,2,5,8,8,8,8,8,8,88,88,8,8,8,8,8,8,888888888,2,436.041868528
2024,Limpopo,964101370000009601,04,9,11,1,5,8,8,8,8,8,8,88,88,8,8,8,8,8,8,888888888,2,436.041868528
2024,Limpopo,964101370000014801,01,9,51,1,7,2,2,2,2,8,8,88,88,8,8,1,8,2,2,888888888,2,1157.95001407
2024,Limpopo,964101370000014801,02,9,43,2,11,2,2,2,2,8,8,88,88,8,8,1,8,2,2,888888888,2,1157.95001407
2024,Limpopo,964101370000014801,03,9,26,1,7,2,2,2,2,8,8,88,88,8,8,1,8,2,2,888888888,2,1157.95001407
2024,Limpopo,964101370000014801,04,9,22,2,11,2,2,2,2,8,8,88,88,8,8,1,8,2,2,888888888,2,1157.95001407
2024,Limpopo,964101370000014801,05,9,16,2,10,2,2,2,2,8,8,88,88,8,8,2,2,9,3,888888888,2,1157.95001407
2024,Limpopo,964101370000014801,06,9,16,1,9,2,2,2,2,8,8,88,88,8,8,2,2,9,3,888888888,2,1157.95001407
2024,Limpopo,964101370000014801,07,9,10,1,4,8,8,8,8,8,8,88,88,8,8,8,8,8,8,888888888,2,1157.95001407
2024,Limpopo,964101370000014801,08,9,6,1,0,8,8,8,8,8,8,88,88,8,8,8,8,8,8,888888888,2,1157.95001407
2024,Limpopo,964101370000017401,01,9,50,2,23,1,2,2,8,2,8,12,4,3,1,8,8,1,1,21583,2,569.198484821
2024,Limpopo,964101370000017401,02,9,21,2,12,2,2,2,2,8,8,88,88,8,8,2,2,9,3,888888888,2,569.198484821
2024,Limpopo,964101370000017401,03,9,11,1,5,8,8,8,8,8,8,88,88,8,8,8,8,8,8,888888888,2,569.198484821
2024,Limpopo,964101370000020001,01,9,65,2,22,2,2,2,2,8,8,88,88,8,8,2,2,9,3,888888888,2,470.685382871
2024,Limpopo,964101370000020001,02,9,24,2,12,2,2,2,2,8,8,88,88,8,8,2,2,9,3,888888888,2,470.685382871
2024,Limpopo,964101370000022601,01,9,35,1,10,1,2,2,8,2,8,5,2,2,1,8,8,1,1,2008,2,1212.05557824
2024,Limpopo,964101370000022601,02,9,31,1,8,1,2,2,8,2,8,5,2,2,1,8,8,1,1,2008,2,1212.05557824
2024,Limpopo,964101370000030401,01,9,48,1,24,1,2,2,8,2,8,12,9,2,1,8,8,1,1,21583,2,882.458882469
2024,Limpopo,964101370000030401,02,9,40,2,12,1,2,2,8,2,8,9,6,2,1,8,8,1,1,6958,2,882.458882469
2024,Limpopo,964101580000000901,01,9,34,2,10,2,2,2,2,8,8,88,88,8,8,1,8,2,2,888888888,2,710.678506779
2024,Limpopo,964101580000000901,02,9,17,2,10,2,2,2,2,8,8,88,88,8,8,2,2,9,3,888888888,2,710.678506779
2024,Limpopo,964101580000000901,03,9,0,1,98,8,8,8,8,8,8,88,88,8,8,8,8,8,8,888888888,2,710.678506779
2024,Limpopo,964101580000003401,01,9,38,2,10,1,2,2,8,2,8,8,10,2,1,8,8,1,1,5257,2,838.990563504
2024,Limpopo,964101580000003401,02,9,20,1,11,2,2,2,2,8,8,88,88,8,8,2,2,9,3,888888888,2,838.990563504
2024,Limpopo,964101580000003401,03,9,8,1,2,8,8,8,8,8,8,88,88,8,8,8,8,8,8,888888888,2,838.990563504
2024,Limpopo,964101580000005901,01,9,40,2,7,2,2,2,2,8,8,88,88,8,8,1,8,2,2,888888888,2,739.248993077
2024,Limpopo,964101580000005901,02,9,17,2,10,2,2,2,2,8,8,88,88,8,8,2,2,9,3,888888888,2,739.248993077
2024,Limpopo,964101580000005901,03,9,7,2,1,8,8,8,8,8,8,88,88,8,8,8,8,8,8,888888888,2,739.248993077
2024,Limpopo,964101580000005901,04,9,2,2,98,8,8,8,8,8,8,88,88,8,8,8,8,8,8,888888888,2,739.248993077
2024,Limpopo,964101580000010901,01,9,62,2,10,2,2,2,2,8,8,88,88,8,8,2,2,9,3,888888888,2,366.400684058
2024,Limpopo,964101580000010901,02,9,16,2,10,2,2,2,2,8,8,88,88,8,8,2,2,9,3,888888888,2,366.400684058
2024,Limpopo,964101580000010901,03,9,9,1,2,8,8,8,8,8,8,88,88,8,8,8,8,8,8,888888888,2,366.400684058
2024,Limpopo,964101580000015901,01,9,71,1,3,2,2,2,2,8,8,88,88,8,8,2,2,9,3,888888888,2,650.667293105
2024,Limpopo,964101580000015901,02,9,31,1,5,2,2,2,2,8,8,88,88,8,8,1,8,2,2,888888888,2,650.667293105
2024,Limpopo,964101580000018401,01,9,54,1,3,1,2,2,8,2,8,8,10,2,1,8,8,1,1,5257,2,1129.21918256
2024,Limpopo,964101580000018401,02,9,46,2,10,1,2,2,8,2,8,7,10,2,1,8,8,1,1,3929,2,1129.21918256
2024,Limpopo,964101580000018401,03,9,28,1,11,2,2,2,2,8,8,88,88,8,8,2,1,9,3,888888888,2,1129.21918256
2024,Limpopo,964101580000018401,04,9,24,2,12,2,2,2,2,8,8,88,88,8,8,1,8,2,2,888888888,2,1129.21918256
2024,Limpopo,964101580000018401,05,9,22,1,12,2,2,2,2,8,8,88,88,8,8,1,8,2,2,888888888,2,1129.21918256
2024,Limpopo,964101580000018401,06,9,17,2,10,2,2,2,2,8,8,88,88,8,8,2,2,9,3,888888888,2,1129.21918256
2024,Limpopo,964101580000018401,07,9,15,2,8,2,2,2,2,8,8,88,88,8,8,2,2,9,3,888888888,2,1129.21918256
2024,Limpopo,964101580000018401,08,9,5,2,98,8,8,8,8,8,8,88,88,8,8,8,8,8,8,888888888,2,1129.21918256
2024,Limpopo,964101580000018401,09,9,3,2,98,8,8,8,8,8,8,88,88,8,8,8,8,8,8,888888888,2,1129.21918256
2024,Limpopo,964101580000020901,01,9,65,1,8,2,2,2,2,8,8,88,88,8,8,2,2,9,3,888888888,2,436.291676573
2024,Limpopo,964101580000023401,01,9,55,1,12,2,2,2,2,8,8,88,88,8,8,2,2,9,3,888888888,2,299.704282974
2024,Limpopo,964101580000023401,02,9,86,2,5,2,2,2,2,8,8,88,88,8,8,2,2,9,3,888888888,2,299.704282974
2024,Limpopo,964101580000025901,01,9,26,1,12,2,2,2,2,8,8,88,88,8,8,1,8,2,2,888888888,2,798.085815779
2024,Limpopo,964101580000025901,02,9,22,1,10,2,2,2,2,8,8,88,88,8,8,2,2,9,3,888888888,2,798.085815779
2024,Limpopo,964101580000030901,01,9,29,1,25,1,2,2,8,2,8,12,9,1,1,8,8,1,1,21583,2,733.774560742
2024,Limpopo,964101580000033401,01,9,30,2,10,2,2,2,2,8,8,88,88,8,8,2,1,9,3,888888888,2,720.456044392
2024,Limpopo,964101700000000401,01,9,42,1,7,1,2,2,8,2,8,6,6,2,1,8,8,1,1,2997,2,787.627173797
2024,Limpopo,964101700000000401,02,9,18,1,9,2,2,2,2,8,8,88,88,8,8,2,2,9,3,888888888,2,787.627173797
2024,Limpopo,964101700000000401,03,9,14,2,8,8,8,8,8,8,8,88,88,8,8,8,8,8,8,888888888,2,787.627173797
2024,Limpopo,964101700000000401,04,9,9,1,4,8,8,8,8,8,8,88,88,8,8,8,8,8,8,888888888,2,787.627173797
2024,Limpopo,964101700000001901,01,9,49,2,8,1,2,2,8,2,8,6,10,2,1,8,8,1,1,2997,2,818.56649547
2024,Limpopo,964101700000001901,02,9,30,2,12,2,2,2,2,8,8,88,88,8,8,2,2,9,3,888888888,2,818.56649547
2024,Limpopo,964101700000001901,03,9,12,2,4,8,8,8,8,8,8,88,88,8,8,8,8,8,8,888888888,2,818.56649547
