SurveyYear,Province,HouseholdID,ProvinceCode,IncomeSalaryCode,IncomeBusinessCode,IncomeRemittanceCode,IncomePensionCode,IncomeGrantCode,IncomeAgricultureCode,NoIncomeCode,OtherIncomeCode,MainIncomeSourceCode,RequiredIncomeRaw,ComparativeIncomeCode,ExpenditureBandCode,TotalMonthlyHouseholdIncomeRaw,VehicleAssetCode,TotalVehicles,TVAssetCode,PayTVAssetCode,ComputerAssetCode,WashingMachineAssetCode,FreezerAssetCode,FridgeAssetCode,MicrowaveAssetCode,GeyserAssetCode,SolarPanelAssetCode,RadioAssetCode,HouseholdSize,SalaryEarnersInHousehold,SocialGrantRecipients,TotalGrantRecipients,HouseholdWeight
2024,Gauteng,799104820000025101,7,2,2,1,2,1,2,2,2,3,8500,5,7,2080,2,88,1,2,2,2,2,1,2,2,2,2,5,0,1,480,822.233358891
2024,Gauteng,799104820000028101,7,1,2,2,2,2,2,2,2,1,11000,5,9,5500,2,88,1,2,1,2,2,1,2,2,2,1,2,5500,0,0,1247.18592477
2024,Gauteng,799104830000001001,7,2,2,2,2,1,2,2,2,5,1500,4,5,350,2,88,2,2,2,2,2,1,1,2,2,1,1,0,1,350,1168.84948853
2024,Gauteng,799104830000003801,7,1,2,2,2,2,2,2,2,1,3000,5,7,400,2,88,2,2,2,2,2,1,2,2,2,2,1,400,0,0,1238.34063452
2024,Gauteng,799104830000005201,7,2,1,2,2,1,2,2,2,2,1500,3,6,4279,2,88,2,2,2,2,2,2,1,2,2,2,1,3929,1,350,1168.84948853
2024,Gauteng,799104830000006601,7,1,2,2,2,2,2,2,2,1,20000,3,10,30000,1,1,2,2,1,2,2,1,2,2,2,1,5,30000,0,0,1168.84948853
2024,Gauteng,799104830000009401,7,1,1,2,2,1,2,2,2,2,8000,2,8,9475,1,1,1,1,2,1,1,1,1,2,2,2,1,9475,0,0,853.454885704
2024,Gauteng,799104830000010801,7,1,2,2,2,1,2,2,2,1,8000,4,9,5480,2,88,1,2,2,2,2,2,2,2,2,1,3,5000,1,480,1168.84948853
2024,Gauteng,799104830000013601,7,1,2,2,2,2,2,2,2,1,4000,2,5,5000,2,88,2,2,2,2,2,2,2,2,2,2,1,5000,0,0,1238.34063452
2024,Gauteng,799104830000016401,7,1,2,2,2,1,2,2,2,1,7000,2,9,14990,2,88,1,2,2,2,2,2,2,2,2,1,2,13000,1,1990,1238.34063452
2024,Gauteng,799104830000017801,7,1,2,2,2,2,2,2,2,1,8000,3,7,10000,2,88,1,1,2,1,2,1,1,2,2,2,4,10000,0,0,1238.34063452
2024,Gauteng,799104930000001001,7,1,1,2,2,2,2,2,2,2,7000,5,8,6000,2,88,1,2,2,2,2,1,2,2,2,2,3,6000,0,0,980.998677871
2024,Gauteng,799104930000008001,7,1,2,2,2,2,2,2,2,1,8000,5,9,4800,2,88,2,2,2,2,2,2,2,2,2,1,3,4800,0,0,980.998677871
2024,Gauteng,799104930000022001,7,1,2,2,2,2,2,2,2,1,9000,4,9,6000,2,88,1,1,1,1,2,1,1,1,2,1,4,6000,0,0,1006.73519034
2024,Gauteng,799104930000029001,7,1,2,2,2,2,2,2,2,1,5000,5,7,2000,2,88,1,2,2,2,2,1,2,2,2,2,2,2000,0,0,1039.32160397
2024,Gauteng,799104930000036001,7,1,2,2,2,2,2,2,2,1,8500,3,9,8500,2,88,2,2,2,2,2,1,1,2,2,2,1,8500,0,0,1006.73519034
2024,Gauteng,799104930000043001,7,2,1,2,2,1,2,2,2,5,9000,5,8,2790,2,88,2,2,2,2,2,2,2,2,2,2,5,1000,4,1790,980.998677871
2024,Gauteng,799104930000050001,7,1,2,2,2,2,2,2,2,1,13000,3,10,13000,2,88,1,2,1,2,2,1,1,2,2,1,1,13000,0,0,972.509371946
2024,Gauteng,799104930000057001,7,2,1,2,2,2,2,2,2,2,6000,5,8,2800,2,88,2,2,2,2,2,2,2,2,2,2,1,2800,0,0,685.194465743
2024,Gauteng,799104930000064001,7,1,2,2,2,2,2,2,2,1,6500,4,8,4800,2,88,2,2,2,2,2,1,2,2,2,2,4,4800,0,0,1039.32160397
2024,Gauteng,799104930000071001,7,2,1,2,2,1,2,2,2,2,12000,4,9,8350,2,88,2,2,2,2,2,2,2,2,2,2,2,8000,1,350,716.292493359
2024,Gauteng,799105360000000901,7,1,1,2,2,2,2,2,2,1,50000,2,12,165000,1,2,1,1,1,1,2,1,1,1,1,1,6,165000,0,0,1589.2890907
2024,Gauteng,799105360000013501,7,1,2,2,2,2,2,2,2,1,60000,2,12,250000,1,2,1,1,1,1,1,1,1,2,2,1,4,250000,0,0,1589.2890907
2024,Gauteng,799105360000013502,7,1,2,2,2,2,2,2,2,1,1000,2,5,4200,2,88,1,1,2,2,2,2,2,2,2,1,1,4200,0,0,2505.6520293
2024,Gauteng,799105360000015601,7,2,1,2,2,2,2,2,2,2,40000,2,11,9999999,1,2,1,1,1,1,2,1,1,1,1,2,4,0,0,0,1696.93043762
2024,Gauteng,799105840000001301,7,1,2,2,2,2,2,2,2,1,9999999,2,9,7000,1,4,1,1,1,1,1,1,1,1,2,1,4,7000,0,0,1705.37289252
2024,Gauteng,799106630000016001,7,1,2,2,2,2,2,2,2,1,50000,3,12,58154,1,1,1,2,1,1,2,1,1,1,2,2,1,58154,0,0,3227.56981989
2024,Gauteng,799106630000018701,7,1,1,2,2,2,2,2,2,1,50000,3,11,20000,1,2,2,2,1,1,2,1,1,1,1,2,3,20000,0,0,1532.22471251
2024,Gauteng,799107220000004501,7,1,2,2,2,2,2,2,2,1,45000,4,9,3257,1,2,1,1,1,1,2,1,1,1,2,2,2,3257,0,0,2399.21499682
2024,Gauteng,799107220000006701,7,1,2,2,2,2,2,2,2,1,40000,3,12,55000,1,2,1,2,1,1,2,1,1,1,2,2,2,55000,0,0,2044.6746555
2024,Gauteng,799107220000008901,7,1,2,2,2,2,2,2,2,1,30000,2,11,46779,1,2,1,2,1,1,2,1,1,1,2,1,2,46779,0,0,2399.21499682
2024,Gauteng,799107220000013301,7,2,2,2,1,2,2,2,2,4,9000,5,9,5500,1,1,1,2,1,1,2,1,1,1,2,1,1,0,0,0,3089.84221889
2024,Gauteng,799107290000002301,7,2,2,2,1,2,2,2,2,4,27000,3,11,25000,1,1,1,1,1,1,1,1,1,1,2,1,2,0,0,0,1203.64411246
2024,Gauteng,799107290000004901,7,2,2,2,1,2,2,2,2,4,24000,3,11,30000,1,1,1,1,1,1,2,1,1,1,2,1,2,0,0,0,1203.64411246
2024,Gauteng,799107290000017901,7,2,2,2,1,2,2,2,2,4,14000,3,10,18000,1,1,1,1,2,1,1,1,1,1,2,1,2,0,0,0,1203.64411246
2024,Gauteng,799107290000020501,7,2,2,2,2,1,2,2,2,5,17000,3,10,9999999,1,1,1,1,1,1,1,1,1,1,2,1,1,0,0,0,1203.64411246
2024,Gauteng,799107350000004501,7,2,1,2,1,2,2,2,2,2,25000,2,11,55000,1,2,1,1,2,1,2,1,1,1,2,1,2,15000,0,0,1123.40117163
2024,Gauteng,799107350000015701,7,1,2,2,2,2,2,2,2,1,30000,2,12,61000,1,2,1,1,2,1,2,1,1,2,1,2,2,61000,0,0,1991.17299348
2024,Gauteng,799107350000021301,7,1,2,2,2,2,2,2,2,1,20000,2,11,60000,1,2,1,1,1,1,2,1,1,1,2,2,4,60000,0,0,1696.93043762
2024,Gauteng,799107350000024101,7,2,1,2,2,1,2,2,2,2,70000,2,12,32010,1,3,1,1,1,1,1,1,1,1,1,2,6,30000,1,2010,1696.93043762
2024,Gauteng,799107350000026901,7,1,2,2,2,1,2,2,2,1,5000,3,9,6990,2,88,2,2,2,2,2,2,2,2,2,1,1,5000,1,1990,1705.37289252
2024,Gauteng,799107450000002201,7,1,2,2,2,2,2,2,2,1,40000,4,11,67000,1,1,1,2,2,1,1,1,1,1,2,2,4,67000,0,0,2496.89745214
2024,Gauteng,799107450000004001,7,1,2,2,2,2,2,2,2,1,90000,2,12,133000,1,2,1,1,1,1,1,1,1,1,2,2,4,133000,0,0,1649.59693566
2024,Gauteng,799107450000011201,7,1,2,2,2,2,2,2,2,1,40000,2,11,100000,1,2,1,1,1,1,2,1,1,1,2,2,4,100000,0,0,2534.2465845
2024,Gauteng,799107450000014801,7,1,1,2,2,2,2,2,2,1,65000,2,14,9999999,1,4,1,1,1,1,1,1,1,1,1,1,4,9999999,0,0,1761.32288726
2024,Gauteng,799107800000013401,7,2,2,2,1,2,2,2,2,4,100000,3,12,100000,1,1,1,1,1,1,1,1,1,1,1,2,1,0,0,0,1782.19126442
2024,Gauteng,799107800000015101,7,1,1,2,2,2,2,2,2,1,100000,3,11,30000,1,3,1,1,1,1,1,1,1,1,1,1,6,30000,0,0,2044.6746555
2024,Gauteng,799107800000018501,7,2,2,2,1,2,2,2,2,4,35000,3,11,35000,1,1,1,1,1,1,1,1,1,1,2,1,2,0,0,0,1353.61465188
2024,Gauteng,799108520000001401,7,1,2,2,2,2,2,2,2,1,20000,2,11,77319,1,1,1,1,1,1,2,1,1,1,2,1,3,77319,0,0,2910.89062234
2024,Gauteng,799108520000004001,7,1,2,2,2,2,2,2,2,1,32000,4,11,23000,2,88,1,1,1,1,2,1,1,1,2,2,4,23000,0,0,2987.25787389
2024,Gauteng,799108520000006601,7,1,2,2,2,1,2,2,2,5,7000,3,9,6980,1,1,1,2,2,1,1,1,1,1,2,1,2,3000,2,3980,1127.41722598
2024,Gauteng,799108520000011801,7,2,1,2,2,2,2,2,2,2,10000,3,10,15000,1,1,1,2,1,1,2,1,1,1,2,2,3,15000,0,0,3083.95065033
2024,Gauteng,799108520000014401,7,1,2,2,2,2,2,2,2,1,45000,3,12,58000,1,2,1,2,1,1,2,1,1,1,2,1,2,58000,0,0,1516.05251234
2024,Gauteng,799108520000019601,7,1,2,1,2,1,2,2,2,1,14000,4,10,20438,2,88,1,1,1,1,2,1,1,1,2,2,3,6958,1,480,2885.70053639
2024,Gauteng,799109400000005501,7,2,2,1,2,2,2,2,2,3,70000,2,10,20000,1,1,1,1,1,1,2,1,1,1,2,2,1,0,0,0,2613.15146142
2024,Gauteng,799109400000011801,7,2,2,2,2,2,2,1,2,8,80000,2,11,0,1,2,1,1,2,1,2,1,1,2,2,2,4,0,0,0,2466.5109615
2024,Gauteng,799109400000013901,7,1,1,2,2,1,2,2,2,1,70000,2,11,56990,1,2,1,1,1,1,2,1,1,1,2,2,4,55000,1,1990,1722.77465672
2024,Gauteng,799109400000018101,7,1,1,2,2,2,2,2,2,1,40000,2,10,24475,1,1,1,1,1,1,2,1,1,1,2,2,2,24475,0,0,1800.9639833
2024,Gauteng,799109400000020201,7,2,2,2,2,1,2,2,2,5,10000,2,10,3980,1,1,1,1,1,1,2,1,1,1,2,2,2,0,2,3980,1134.86444889
2024,Gauteng,799109680000025001,7,1,2,2,2,2,2,2,2,1,5000,2,5,2500,2,88,2,2,2,2,2,2,2,2,2,2,1,2500,0,0,1787.75108806
2024,Gauteng,799109680000032801,7,2,2,2,2,1,2,2,2,5,50000,2,10,3980,1,1,1,2,2,1,2,1,1,1,1,1,2,0,2,3980,1126.53843836
2024,Gauteng,799109750000006701,7,1,1,2,2,2,2,2,2,1,900000,2,13,74287,1,8,1,1,1,1,1,1,1,1,1,1,6,74287,0,0,962.635201262
2024,Gauteng,799109750000014001,7,1,2,2,2,1,2,2,2,1,15000,3,10,4000,1,2,1,2,2,1,1,1,2,1,2,1,4,0,2,4000,606.597620656
2024,Gauteng,799109750000021301,7,2,2,2,2,2,2,1,2,8,2000,2,3,0,2,88,2,2,2,2,2,2,2,2,2,2,1,0,0,0,1318.37743445
2024,Gauteng,799109750000028601,7,1,2,2,2,2,2,2,2,1,7000,2,6,9999999,2,88,2,2,2,2,2,2,2,2,2,2,1,9999999,0,0,1396.75840623
2024,Gauteng,799109750000035901,7,1,2,2,2,2,2,2,2,1,5000,2,7,3000,2,88,2,2,2,2,2,2,2,2,2,2,1,3000,0,0,1396.75840623
2024,Gauteng,799109750000043201,7,1,2,2,2,2,2,2,2,1,10000,2,8,736,2,88,2,2,2,2,2,2,2,2,2,2,1,736,0,0,920.842139976
2024,Gauteng,799109750000050501,7,1,1,2,2,1,2,2,2,1,5000,3,8,2270,2,88,2,2,2,2,2,2,2,2,2,1,6,0,5,2270,1318.37743445
2024,Gauteng,799109750000057801,7,1,2,2,2,2,2,2,2,1,20000,2,8,9000,2,88,2,2,2,2,2,2,2,2,2,2,1,9000,0,0,920.842139976
2024,Gauteng,799109750000079701,7,1,2,2,2,2,2,2,2,1,5000,2,4,2500,2,88,2,2,2,2,2,2,2,2,2,2,2,2500,0,0,962.635201262
2024,Gauteng,799110320000009301,7,2,1,2,2,2,2,2,2,2,25000,2,10,30000,1,2,1,1,1,1,1,1,1,1,1,1,2,30000,0,0,3089.84221889
2024,Gauteng,799110320000031001,7,1,1,2,2,2,2,2,2,1,50000,4,12,74167,1,2,1,1,1,1,1,1,1,1,2,1,2,74167,0,0,2941.94199122
2024,Gauteng,799110490000008701,7,2,2,2,2,2,2,2,1,7,1000,4,10,9999999,1,2,1,1,2,1,2,1,1,1,2,2,2,0,0,0,1212.55999477
2024,Gauteng,799110490000010701,7,1,2,2,1,2,2,2,2,4,10000,3,10,59166,1,3,1,1,1,1,2,1,1,1,1,2,4,43166,0,0,1715.42314552
2024,Gauteng,799110660000019101,7,2,1,2,2,2,2,2,2,2,50000,2,12,60000,1,3,1,1,1,1,1,1,1,2,2,1,2,60000,0,0,1203.64411246
2024,Gauteng,799110660000026701,7,1,1,2,2,2,2,2,2,2,100000,2,12,103000,1,3,1,1,1,1,1,1,1,1,2,1,3,103000,0,0,1702.80974003
2024,Gauteng,799110950000010701,7,1,2,2,2,2,2,2,2,1,15000,4,9,3800,1,1,2,2,1,2,2,2,2,1,2,2,1,3800,0,0,788.318144763
2024,Gauteng,799110950000012601,7,2,2,1,2,2,2,2,2,3,2500,3,7,5200,2,88,2,2,1,2,2,1,1,2,2,2,1,0,0,0,1594.91536999
2024,Gauteng,799110950000024001,7,2,2,2,2,2,2,1,2,8,5000,5,1,0,2,88,2,2,2,2,2,2,2,2,2,2,1,0,0,0,1608.83783171
2024,Gauteng,799111550000000501,7,2,2,2,2,2,2,1,2,8,1000,4,10,0,2,88,2,2,2,2,2,1,1,1,2,1,1,0,0,0,3116.84810396
2024,Gauteng,799111550000011001,7,1,2,2,2,1,2,2,2,1,9999999,3,10,28714,1,3,1,1,1,1,2,1,1,2,2,1,4,26704,1,2010,1353.61465188
2024,Gauteng,799111830000002701,7,1,1,2,2,2,2,2,2,2,40000,3,12,70000,1,3,1,1,1,1,1,1,1,1,2,2,3,70000,0,0,1914.97485813
2024,Gauteng,799111830000007901,7,1,1,2,1,2,2,2,2,1,60000,2,12,121948,1,2,1,1,1,1,1,1,1,2,1,1,4,103948,0,0,1353.61465188
2024,Gauteng,799111830000013101,7,1,2,2,2,2,2,2,2,1,31000,3,11,38000,1,2,1,2,1,1,2,1,1,1,2,2,3,38000,0,0,2399.21499682
2024,Gauteng,799111830000028701,7,1,2,1,2,1,2,2,2,1,19000,3,10,29990,1,2,1,2,1,1,2,1,1,1,2,2,2,10000,1,1990,1782.19126442
2024,Gauteng,799111880000005901,7,1,2,2,1,2,2,2,2,1,39000,3,11,33000,1,2,1,2,1,1,1,1,1,1,2,2,2,15000,0,0,1479.08841835
2024,Gauteng,799111880000010501,7,1,2,2,2,2,2,2,2,1,42000,1,12,58000,1,3,1,1,1,1,1,1,1,1,2,1,5,58000,0,0,1782.77242792
2024,Gauteng,799111880000012801,7,2,2,2,1,2,2,2,2,4,8600,3,9,9400,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,1479.08841835
2024,Gauteng,799111880000015101,7,1,2,2,2,2,2,2,2,1,15000,3,12,69287,1,2,1,2,2,1,1,1,1,1,2,2,2,69287,0,0,2678.64691928
2024,Gauteng,799112020000004101,7,1,1,2,2,2,2,2,2,2,40000,3,12,108000,1,3,1,2,1,1,2,1,1,1,2,1,2,108000,0,0,1715.42314552
2024,Gauteng,799112020000005901,7,1,2,2,2,1,2,2,2,1,9999999,4,10,101990,1,1,1,2,2,1,1,1,1,1,2,2,3,100000,1,1990,1596.47638806
2024,Gauteng,799112020000009501,7,1,2,2,2,2,2,2,2,1,46000,3,12,103000,1,4,1,2,2,1,1,1,1,1,2,2,7,103000,0,0,1831.60745647
2024,Gauteng,799112020000011301,7,2,1,2,2,2,2,2,2,2,9999999,3,14,9999999,1,3,1,2,2,1,1,2,1,1,2,2,2,0,0,0,1715.42314552
2024,Gauteng,799112200000005001,7,1,2,2,2,2,2,2,2,1,15000,2,10,43000,1,1,1,1,2,2,2,1,1,1,2,2,4,43000,0,0,1198.99838406
2024,Gauteng,799112200000007701,7,1,2,2,2,2,2,2,2,1,10000,2,10,25000,1,2,1,1,1,1,2,1,1,1,2,2,4,25000,0,0,1270.28196041
2024,Gauteng,799112200000010401,7,2,1,2,2,2,2,2,2,2,10000,2,9,6000,2,88,1,1,1,1,2,1,1,1,2,2,2,6000,0,0,1188.62256571
2024,Gauteng,799112200000013101,7,1,2,2,2,2,2,2,2,1,12000,2,10,27000,1,1,1,1,1,2,2,1,1,1,2,2,3,27000,0,0,1188.62256571
2024,Gauteng,799112200000018501,7,1,1,2,2,2,2,2,2,2,10000,2,10,32000,1,1,1,1,1,1,2,1,1,1,2,2,3,32000,0,0,1198.99838406
2024,Gauteng,799112200000021201,7,1,2,2,2,2,2,2,2,1,12000,2,10,46000,1,2,1,1,2,2,2,1,1,1,2,2,6,46000,0,0,1270.28196041
2024,Gauteng,799112200000023901,7,1,1,2,2,2,2,2,2,1,9000,2,9,7900,2,88,1,1,1,1,2,1,1,1,2,2,2,7900,0,0,1188.62256571
2024,Gauteng,799112200000026601,7,2,2,2,2,2,2,1,2,8,300,4,2,0,2,88,2,2,2,2,2,2,2,2,2,2,1,0,0,0,1198.99838406
2024,Gauteng,799112200000029301,7,2,2,2,2,2,2,1,2,8,1000,4,3,0,2,88,2,2,2,2,2,2,2,2,2,2,1,0,0,0,1270.28196041
2024,Gauteng,799112610000000901,7,1,2,2,1,1,2,2,2,4,20000,2,10,28990,1,4,1,1,1,1,2,1,1,1,2,2,7,19000,1,1990,695.188136199
2024,Gauteng,799112610000002501,7,2,2,2,2,1,2,2,2,5,20000,2,10,3980,1,3,1,1,2,1,2,1,1,1,2,2,4,0,2,3980,695.188136199
2024,Gauteng,799112610000004101,7,1,2,2,2,1,2,2,2,1,40000,2,9,24350,1,1,1,1,1,1,2,1,1,1,2,2,4,24000,1,350,1117.71892127
2024,Gauteng,799112610000005701,7,1,2,2,2,1,2,2,2,1,40000,2,10,15350,1,1,1,1,1,1,2,1,1,1,2,2,4,15000,1,350,1168.44737227
2024,Gauteng,799112610000007301,7,2,2,2,2,1,2,2,2,5,30000,2,9,3910,2,88,1,1,2,1,2,1,1,1,2,2,6,0,5,3910,764.831186528
2024,Gauteng,799112610000008901,7,2,2,2,2,1,2,2,2,5,20000,2,6,2950,1,1,1,2,1,1,2,1,1,1,2,2,6,0,3,2950,1117.71892127
2024,Gauteng,799112610000010501,7,2,2,2,2,1,2,2,2,5,10000,2,7,2490,1,1,1,1,1,1,2,1,1,1,2,2,5,0,2,2490,695.188136199
2024,Gauteng,799112610000012101,7,1,2,2,2,2,2,2,2,1,100000,2,12,59167,1,4,1,1,1,1,2,1,1,1,2,2,5,59167,0,0,1168.44737227
2024,Gauteng,799112610000013701,7,1,2,2,2,2,2,2,2,1,100000,2,11,59427,1,3,1,1,1,1,2,1,1,1,2,2,4,59427,0,0,1168.44737227
2024,Gauteng,799112680000000901,7,2,2,2,2,1,2,2,2,5,20000,2,8,1990,1,1,1,1,2,1,2,1,1,1,2,2,4,0,1,1990,695.188136199
2024,Gauteng,799112680000002801,7,1,2,2,2,1,2,2,2,1,15000,2,9,14790,2,88,1,1,2,1,2,1,1,1,2,2,5,12100,3,2690,764.831186528
2024,Gauteng,799112680000004701,7,1,2,2,2,1,2,2,2,1,40000,2,9,14480,1,1,1,1,1,1,2,1,1,1,2,2,3,14000,1,480,1117.71892127
2024,Gauteng,799112680000006601,7,1,2,2,2,2,2,2,2,1,20000,2,10,14600,2,88,1,1,2,1,2,1,1,2,2,2,4,14600,0,0,1642.23009264
2024,Gauteng,799112680000012301,7,1,2,2,2,2,2,2,2,1,20000,2,7,25000,1,1,1,1,1,2,2,1,1,1,2,2,8,25000,0,0,1168.44737227
2024,Gauteng,799112680000014201,7,2,2,2,2,2,2,1,2,8,5000,2,8,0,2,88,1,1,1,2,2,1,1,1,2,2,1,0,0,0,1600.24757761
2024,Gauteng,799113140000001001,7,2,1,2,2,2,2,2,2,2,30000,2,9,21583,2,88,1,1,2,2,2,1,2,2,2,2,1,21583,0,0,1067.38833506
2024,Gauteng,799113140000003401,7,1,2,2,2,1,2,2,2,1,20000,2,7,6960,1,1,1,1,2,2,2,1,2,2,2,2,3,6000,2,960,1104.95325769
2024,Gauteng,799113140000005801,7,1,2,2,2,2,2,2,2,1,10000,2,7,4500,2,88,1,2,2,2,2,2,2,2,2,2,1,4500,0,0,1140.71883363
2024,Gauteng,799113140000008201,7,1,2,2,2,2,2,2,2,1,5000,2,6,4000,2,88,2,2,2,2,2,2,2,2,2,1,1,4000,0,0,1076.70586596
2024,Gauteng,799113140000013001,7,2,2,1,2,2,2,2,2,3,30000,2,8,7000,2,88,1,1,2,2,2,1,1,2,2,2,5,0,0,0,1104.95325769
2024,Gauteng,799113140000015401,7,1,2,2,2,1,2,2,2,1,10000,2,7,3430,2,88,1,2,2,2,2,1,2,2,2,2,5,2600,2,830,1067.38833506
2024,Gauteng,799113140000020201,7,1,2,2,2,1,2,2,2,1,15000,2,8,9280,2,88,1,2,2,2,2,1,2,2,2,1,5,8800,1,480,752.042706303
2024,Gauteng,799113140000022601,7,1,2,2,2,2,2,2,2,1,15000,2,6,8500,2,88,1,1,2,1,2,1,2,2,2,1,5,8500,0,0,752.042706303
2024,Gauteng,799113140000025001,7,2,2,2,2,2,2,1,2,8,5000,2,7,0,2,88,2,2,2,2,2,2,2,2,2,2,1,0,0,0,1140.71883363
2024,Gauteng,799113140000027401,7,2,2,2,2,1,2,2,2,5,2000,2,6,2160,2,88,1,1,2,2,2,1,2,2,2,2,8,0,4,2160,1104.95325769
2024,Gauteng,799113280000014601,7,1,2,2,2,2,2,2,2,1,5000,4,11,55010,1,2,1,1,2,2,2,1,1,2,2,2,2,55010,0,0,1060.69153891
2024,Gauteng,799113280000020801,7,1,1,2,2,2,2,2,2,1,5000,3,12,116308,1,3,1,1,1,1,2,1,1,1,2,2,4,116308,0,0,1696.93043762
2024,Gauteng,799113280000023901,7,1,1,2,2,2,2,2,2,1,1000,4,12,33427,1,1,1,2,1,2,2,1,1,1,2,1,3,33427,0,0,2505.6520293
2024,Gauteng,799113310000004801,7,1,2,2,2,2,2,2,2,1,70000,2,11,77319,1,1,2,1,1,2,2,1,1,1,2,2,1,77319,0,0,1831.60745647
2024,Gauteng,799113310000008001,7,1,2,2,2,2,2,2,2,1,9999999,3,14,9999999,1,2,1,1,1,1,1,1,1,1,2,2,1,9999999,0,0,3144.65200545
2024,Gauteng,799113310000011201,7,2,1,2,2,2,2,2,2,2,9999999,3,11,70000,1,2,1,1,1,1,1,1,1,1,2,1,3,70000,0,0,1715.42314552
2024,Gauteng,799113390000006301,7,1,2,2,2,2,2,2,2,1,25000,2,11,53000,1,4,1,1,1,1,2,2,1,2,2,2,3,53000,0,0,1696.93043762
2024,Gauteng,799113390000008901,7,2,1,2,2,2,2,2,2,2,100000,2,13,9999999,1,2,1,1,1,1,2,1,1,1,2,2,1,9999999,0,0,1123.40117163
2024,Gauteng,799113390000011501,7,1,2,2,2,1,2,2,2,1,100000,2,11,35000,1,4,1,1,1,1,2,1,1,1,2,2,3,35000,0,0,1123.40117163
2024,Gauteng,799113390000014101,7,1,2,2,2,2,2,2,2,1,70000,2,10,33000,2,88,1,1,1,1,2,1,1,1,2,2,1,33000,0,0,2913.42759328
2024,Gauteng,799113390000019301,7,2,2,2,2,1,2,2,2,5,8000,4,8,1990,1,1,1,1,1,1,2,1,1,1,2,1,1,0,1,1990,1123.40117163
2024,Gauteng,799113390000029701,7,1,2,2,2,2,2,2,2,1,30000,2,8,84000,1,2,1,1,1,1,1,1,1,1,1,2,4,84000,0,0,1696.93043762
2024,Gauteng,799113880000002001,7,1,2,2,2,2,2,2,1,1,28000,2,11,172000,1,2,1,1,1,1,1,1,1,1,2,1,2,172000,0,0,2708.37516202
2024,Gauteng,799113880000010401,7,1,1,2,2,1,2,2,2,1,10000,2,10,42480,1,1,1,1,1,1,1,1,1,1,2,2,4,42000,1,480,2779.42941796
2024,Gauteng,799114010000002101,7,1,2,2,2,2,2,2,2,1,20000,4,9,16000,2,88,1,1,2,2,2,1,2,2,2,2,1,16000,0,0,1080.56596883
2024,Gauteng,799114010000003201,7,1,2,2,2,2,2,2,2,1,40000,4,10,23000,1,1,1,1,1,2,2,1,1,2,2,1,1,23000,0,0,1154.80178219
2024,Gauteng,799114010000004301,7,1,2,2,2,2,2,2,2,1,10000,4,10,19000,1,1,1,1,2,2,2,1,2,2,2,1,1,19000,0,0,1080.56596883
2024,Gauteng,799114010000005401,7,1,2,2,2,2,2,2,2,1,15000,4,9,16000,2,88,1,1,2,2,2,1,1,2,2,1,1,16000,0,0,1118.59465594
2024,Gauteng,799114010000006501,7,1,2,2,2,2,2,2,2,1,20000,4,10,16000,1,1,1,1,1,2,2,1,1,1,2,2,1,16000,0,0,1154.80178219
2024,Gauteng,799114010000007601,7,1,2,2,2,2,2,2,2,1,10000,4,10,16000,1,1,1,2,2,2,2,1,2,2,2,2,1,16000,0,0,761.327184159
2024,Gauteng,799114010000008701,7,1,2,2,2,2,2,2,2,1,15000,4,10,18000,1,1,1,1,2,2,2,1,1,2,2,2,1,18000,0,0,1089.99853097
2024,Gauteng,799114010000009801,7,1,2,2,2,2,2,2,2,1,10000,4,10,11000,1,1,1,1,2,2,2,1,1,2,2,1,1,11000,0,0,1154.80178219
2024,Gauteng,799114010000010901,7,1,2,2,2,2,2,2,2,1,15000,4,10,19000,1,1,1,1,2,2,2,2,1,2,2,1,1,19000,0,0,1080.56596883
2024,Gauteng,799114130000004701,7,1,2,2,2,1,2,2,2,1,15000,3,10,21310,2,88,1,1,1,1,2,1,1,1,2,1,6,20000,3,1310,889.364301193
2024,Gauteng,799114130000009101,7,1,2,2,2,1,2,2,2,1,5000,3,8,14330,1,1,1,1,1,2,2,1,1,2,2,1,8,10000,3,4330,554.140804523
2024,Gauteng,799114130000011301,7,1,2,2,2,2,2,2,2,1,10000,3,9,43500,1,2,1,1,1,1,1,1,1,1,2,1,4,43500,0,0,773.916075394
2024,Gauteng,799114130000013501,7,2,1,2,2,1,2,2,2,5,5000,3,6,4230,2,88,1,1,2,1,2,1,1,1,2,2,5,800,4,3430,889.364301193
2024,Gauteng,799114130000015701,7,1,2,2,1,1,2,2,2,1,5000,3,8,18192,2,88,2,2,1,2,2,1,1,2,2,2,4,8192,2,4000,688.716418149
2024,Gauteng,799114130000017901,7,1,2,2,2,2,2,2,2,1,5000,3,7,2500,2,88,1,2,1,2,2,1,1,1,2,2,3,2500,0,0,773.916075394
2024,Gauteng,799114130000020101,7,1,2,2,2,1,2,2,2,5,3000,3,7,4840,2,88,1,1,2,1,1,1,1,2,2,2,2,2500,2,2340,688.716418149
2024,Gauteng,799114130000031101,7,2,2,1,2,2,2,2,2,3,5500,3,5,2500,2,88,2,2,1,2,2,1,1,1,2,2,1,0,0,0,1275.57194077
2024,Gauteng,799114130000035501,7,2,2,1,2,2,2,2,2,3,5000,3,8,500,2,88,2,2,1,2,2,1,1,1,2,2,1,0,0,0,1264.53347489
