household_id,fixed_internet_code,mobile_internet_code,computer_asset_code,household_smartphones,fixed_internet,mobile_internet,computer_asset
177103200000008101,2,2,2,0,No,No,No
177103200000012901,1,2,2,2,Yes,No,No
177103200000015301,2,1,2,1,No,Yes,No
177103200000017701,2,1,1,2,No,Yes,Yes
177103670000001701,2,2,2,0,No,No,No
177103670000003601,2,2,2,0,No,No,No
177103670000005501,2,1,2,5,No,Yes,No
177103670000007401,2,2,2,0,No,No,No
177103670000009301,2,1,2,1,No,Yes,No
177103670000011201,2,2,2,0,No,No,No
177103670000015001,2,1,2,3,No,Yes,No
178100070000002601,2,1,2,1,No,Yes,No
178100070000005701,2,1,2,1,No,Yes,No
178100070000008801,2,1,2,2,No,Yes,No
178100070000011901,2,1,1,2,No,Yes,Yes
178100070000015001,2,1,2,1,No,Yes,No
178100070000018101,2,2,1,0,No,No,Yes
178100100000027001,2,2,2,0,No,No,No
178100100000038801,2,1,1,1,No,Yes,Yes
178100160000001301,2,1,2,3,No,Yes,No
178100160000003901,2,1,1,2,No,Yes,Yes
178100160000006501,2,2,2,0,No,No,No
178100160000011701,2,2,2,0,No,No,No
178100160000014301,2,2,2,0,No,No,No
178100550000000301,1,2,2,1,Yes,No,No
178100550000003201,1,1,1,2,Yes,Yes,Yes
178100550000006101,2,2,2,1,No,No,No
178100550000009001,1,2,1,1,Yes,No,Yes
178100550000011901,1,1,1,2,Yes,Yes,Yes
178100550000014801,1,2,1,1,Yes,No,Yes
178100550000017701,1,2,1,2,Yes,No,Yes
178100550000020601,1,1,1,2,Yes,Yes,Yes
178100550000026401,1,2,1,1,Yes,No,Yes
178100550000029301,1,1,1,1,Yes,Yes,Yes
178100580000001601,1,2,1,2,Yes,No,Yes
178100580000003601,1,1,2,1,Yes,Yes,No
178100580000009601,1,1,2,1,Yes,Yes,No
178100580000011601,1,2,2,2,Yes,No,No
178100580000013601,2,2,2,2,No,No,No
178100700000002501,1,1,2,4,Yes,Yes,No
178100700000005301,1,1,1,3,Yes,Yes,Yes
178100700000008101,2,1,2,3,No,Yes,No
178100700000010901,2,1,2,1,No,Yes,No
178100700000013701,2,1,2,1,No,Yes,No
178100700000022101,2,1,2,1,No,Yes,No
178100700000024901,2,1,2,1,No,Yes,No
178100700000027701,1,2,2,0,Yes,No,No
178101470000003401,2,2,2,0,No,No,No
178101470000008001,2,2,2,0,No,No,No
178101470000012601,1,1,1,2,Yes,Yes,Yes
178101470000021801,1,1,1,3,Yes,Yes,Yes
178101470000026401,2,1,2,0,No,Yes,No
178101470000035601,2,1,2,1,No,Yes,No
178101470000044801,2,1,1,2,No,Yes,Yes
179100490190000101,2,1,2,5,No,Yes,No
179100490190000201,2,1,2,3,No,Yes,No
179100490190000401,2,1,2,2,No,Yes,No
179100490190000501,2,1,2,3,No,Yes,No
179100490190000701,2,1,2,1,No,Yes,No
179100490190000801,2,2,2,1,No,No,No
179100910000000601,2,1,2,3,No,Yes,No
179100910000002601,2,2,2,0,No,No,No
179100910000006601,2,1,2,5,No,Yes,No
179100910000008601,2,1,2,4,No,Yes,No
179100910000010601,2,1,2,4,No,Yes,No
179100910000012601,2,1,1,3,No,Yes,Yes
179200700000009001,2,1,2,3,No,Yes,No
180100740000003301,2,1,2,1,No,Yes,No
180100740000006901,2,1,2,2,No,Yes,No
180100740000010501,2,1,2,3,No,Yes,No
180100740000014101,2,1,2,3,No,Yes,No
180101050000000901,2,1,2,3,No,Yes,No
180101050000004101,2,1,2,3,No,Yes,No
180101050000007301,2,1,2,6,No,Yes,No
180101050000010501,2,2,2,0,No,No,No
180101050000013701,2,1,2,2,No,Yes,No
180101050000016901,2,1,1,2,No,Yes,Yes
180101050000020101,2,1,2,2,No,Yes,No
180101050000023301,2,1,2,2,No,Yes,No
180101050000026501,2,1,2,4,No,Yes,No
180101050000029701,2,1,2,1,No,Yes,No
180101050000032901,2,1,2,5,No,Yes,No
180101050000036101,2,2,2,0,No,No,No
180101460000009501,2,2,2,2,No,No,No
180101460000025101,1,1,2,3,Yes,Yes,No
180101460000032901,1,1,2,1,Yes,Yes,No
182100030000014401,2,1,1,2,No,Yes,Yes
182100520000002201,2,2,2,3,No,No,No
182100520000005601,2,1,2,1,No,Yes,No
182100520000009001,2,2,2,0,No,No,No
182100520000012401,2,2,2,0,No,No,No
182100520000015801,2,1,2,2,No,Yes,No
183100810000005801,1,1,1,4,Yes,Yes,Yes
183100810000007101,2,1,2,2,No,Yes,No
183100810000012301,2,1,2,1,No,Yes,No
183100810000014901,2,2,2,6,No,No,No
183100810000016201,2,1,1,5,No,Yes,Yes
183100810000018801,2,2,2,2,No,No,No
183100810000020101,2,2,1,4,No,No,Yes
183100810000021401,2,1,1,2,No,Yes,Yes
199100420000000101,2,1,1,1,No,Yes,Yes
199100420000002901,2,1,2,0,No,Yes,No
199100420000005701,2,1,2,2,No,Yes,No
199100420000008501,2,2,2,0,No,No,No
199100420000011301,1,1,2,2,Yes,Yes,No
199100420000014101,2,2,2,1,No,No,No
199100420000016901,1,1,2,3,Yes,Yes,No
199100420000019701,1,1,2,1,Yes,Yes,No
199101580000005601,1,2,1,1,Yes,No,Yes
199101580000010201,1,1,1,2,Yes,Yes,Yes
199101580000019401,1,2,1,2,Yes,No,Yes
199101660000001601,2,1,2,0,No,Yes,No
199101660000006701,2,1,2,1,No,Yes,No
199101660000011801,2,2,2,0,No,No,No
199101660000016901,1,1,2,1,Yes,Yes,No
199101660000022001,2,2,2,0,No,No,No
199101660000027101,2,1,2,1,No,Yes,No
199101660000032201,2,1,2,1,No,Yes,No
199101660000037301,2,2,2,0,No,No,No
199101890000004201,2,2,2,0,No,No,No
199101890000009001,2,1,2,1,No,Yes,No
199101890000023401,2,1,1,2,No,Yes,Yes
199101890000028201,2,2,2,0,No,No,No
199102140000000701,1,1,1,2,Yes,Yes,Yes
199102140000002901,1,1,2,2,Yes,Yes,No
199102140000005101,1,1,1,2,Yes,Yes,Yes
199102140000007301,1,1,1,2,Yes,Yes,Yes
199102140000011701,1,1,1,2,Yes,Yes,Yes
199102140000013901,1,1,1,1,Yes,Yes,Yes
199102140000016101,1,1,1,2,Yes,Yes,Yes
199102560000004401,1,2,1,1,Yes,No,Yes
199102560000010901,2,1,2,1,No,Yes,No
199102560000036901,2,1,2,3,No,Yes,No
199102560000043401,2,1,2,2,No,Yes,No
199102560000049901,2,1,2,2,No,Yes,No
199102560000056401,2,1,2,2,No,Yes,No
199102590000000501,1,1,1,2,Yes,Yes,Yes
199102590000006101,1,1,2,1,Yes,Yes,No
199102590000011701,2,1,2,3,No,Yes,No
199102590000017301,2,1,2,1,No,Yes,No
199102590000022901,2,1,2,4,No,Yes,No
199102590000028501,2,1,2,2,No,Yes,No
199102590000034101,2,1,2,2,No,Yes,No
199102590000039701,2,1,1,1,No,Yes,Yes
199102590000045301,2,1,2,1,No,Yes,No
199102660000003301,2,1,2,2,No,Yes,No
199102660000008001,2,1,2,3,No,Yes,No
199102660000012701,2,1,1,1,No,Yes,Yes
199102660000017401,2,1,2,1,No,Yes,No
199103120000005901,1,2,1,4,Yes,No,Yes
199103700000016801,2,1,2,0,No,Yes,No
199103700000030001,2,1,2,4,No,Yes,No
199103840000000801,1,2,2,3,Yes,No,No
199103840000003801,1,2,2,1,Yes,No,No
199103840000015801,1,2,1,3,Yes,No,Yes
199103840000018801,1,2,2,2,Yes,No,No
199104290000003301,1,1,2,1,Yes,Yes,No
199104290000005301,1,1,1,2,Yes,Yes,Yes
199104290000009301,1,1,1,2,Yes,Yes,Yes
199104290000013301,1,1,1,1,Yes,Yes,Yes
199104290000015301,1,2,1,2,Yes,No,Yes
199104290000017301,1,1,1,2,Yes,Yes,Yes
199104290000019301,1,2,1,2,Yes,No,Yes
199104290000021301,1,1,1,2,Yes,Yes,Yes
199104290000025301,1,1,1,1,Yes,Yes,Yes
199105150000003901,2,1,2,1,No,Yes,No
199105150000008701,2,1,2,1,No,Yes,No
199105150000013501,1,1,1,4,Yes,Yes,Yes
199105150000018301,2,2,2,2,No,No,No
199105570000004501,2,2,2,3,No,No,No
199105570000006701,1,1,1,4,Yes,Yes,Yes
199105570000011101,1,2,1,2,Yes,No,Yes
199105570000013301,1,1,1,2,Yes,Yes,Yes
199105570000019901,1,1,1,1,Yes,Yes,Yes
199105830000000201,1,1,1,2,Yes,Yes,Yes
199105830000005001,1,1,1,2,Yes,Yes,Yes
199105830000008201,1,1,1,3,Yes,Yes,Yes
199105830000011401,1,1,1,5,Yes,Yes,Yes
199105830000014601,1,1,1,1,Yes,Yes,Yes
199105830000016201,1,1,1,1,Yes,Yes,Yes
199106070000000601,1,1,1,3,Yes,Yes,Yes
199106070000004401,1,1,1,2,Yes,Yes,Yes
199106070000008201,1,1,1,1,Yes,Yes,Yes
199106070000012001,1,NA,1,1,Yes,NA,Yes
199106110000005501,2,1,2,4,No,Yes,No
199106110000012501,1,1,2,2,Yes,Yes,No
199106110000019501,1,1,1,4,Yes,Yes,Yes
199106110000026501,1,1,2,3,Yes,Yes,No
199106110000033501,1,1,2,3,Yes,Yes,No
199106110000040501,2,1,2,3,No,Yes,No
199106110000061501,1,1,2,1,Yes,Yes,No
199106110000075501,2,2,2,1,No,No,No
199106110000082501,2,1,1,1,No,Yes,Yes
199106340000002101,1,1,1,2,Yes,Yes,Yes
199106340000005201,1,1,1,1,Yes,Yes,Yes
199106340000011401,1,1,1,2,Yes,Yes,Yes
199106340000014501,1,2,1,5,Yes,No,Yes
199106340000017601,1,2,1,5,Yes,No,Yes
199106340000020701,1,1,1,2,Yes,Yes,Yes
199106340000023801,1,1,1,2,Yes,Yes,Yes
199106340000026901,1,1,1,2,Yes,Yes,Yes
199106340000030001,1,1,1,2,Yes,Yes,Yes
199106940000002101,1,1,1,3,Yes,Yes,Yes
199106940000006701,1,1,1,2,Yes,Yes,Yes
199106940000011301,1,1,1,2,Yes,Yes,Yes
199106940000013601,1,2,1,2,Yes,No,Yes
199106940000015901,1,1,1,2,Yes,Yes,Yes
199106990000001601,1,1,1,2,Yes,Yes,Yes
199106990000015201,1,1,1,2,Yes,Yes,Yes
199106990000018601,1,1,1,4,Yes,Yes,Yes
199106990000022001,1,1,1,2,Yes,Yes,Yes
199106990000025401,1,1,2,2,Yes,Yes,No
199106990000028801,1,1,1,2,Yes,Yes,Yes
199106990000032201,1,1,1,3,Yes,Yes,Yes
199106990000035601,1,1,1,1,Yes,Yes,Yes
199107130000000601,2,2,2,0,No,No,No
199107130000012001,2,2,1,3,No,No,Yes
199107130000023401,2,2,2,3,No,No,No
199107130000046201,2,2,1,2,No,No,Yes
199107130000051901,2,1,2,1,No,Yes,No
199107320000002301,1,1,1,5,Yes,Yes,Yes
199107320000004701,1,1,2,2,Yes,Yes,No
199107320000004702,1,1,1,3,Yes,Yes,Yes
199107320000009501,1,1,1,2,Yes,Yes,Yes
199107320000011901,1,1,1,4,Yes,Yes,Yes
199107320000014301,2,1,2,1,No,Yes,No
199107320000016701,2,1,2,2,No,Yes,No
199107330000002301,1,1,1,3,Yes,Yes,Yes
199107330000004701,1,1,1,2,Yes,Yes,Yes
199107330000007101,1,1,1,3,Yes,Yes,Yes
199107330000009501,2,1,2,2,No,Yes,No
199107330000011901,2,1,2,2,No,Yes,No
199107330000014301,2,2,2,0,No,No,No
199107330000016701,2,2,2,1,No,No,No
199107740000000701,1,1,1,5,Yes,Yes,Yes
199107740000002101,1,1,1,3,Yes,Yes,Yes
199107740000004901,1,1,1,4,Yes,Yes,Yes
199107740000006301,1,1,1,4,Yes,Yes,Yes
199107740000006302,1,1,1,4,Yes,Yes,Yes
199107740000007701,1,1,1,7,Yes,Yes,Yes
199107740000009101,1,1,1,4,Yes,Yes,Yes
199107740000010501,1,1,2,1,Yes,Yes,No
199108190000001701,1,1,1,1,Yes,Yes,Yes
199108190000005301,1,1,1,4,Yes,Yes,Yes
199108190000007101,1,1,1,4,Yes,Yes,Yes
199108190000008901,1,1,1,1,Yes,Yes,Yes
199108190000010701,1,1,1,2,Yes,Yes,Yes
199108350000001001,1,1,1,5,Yes,Yes,Yes
199108350000006601,1,1,1,3,Yes,Yes,Yes
199108350000009401,1,1,1,4,Yes,Yes,Yes
199108350000012201,1,1,1,2,Yes,Yes,Yes
199108350000015001,1,2,1,2,Yes,No,Yes
199108350000017801,1,2,2,2,Yes,No,No
199108350000020601,1,1,2,3,Yes,Yes,No
199109370000003001,2,1,2,1,No,Yes,No
199109370000003002,2,1,2,1,No,Yes,No
199109370000024201,2,1,1,1,No,Yes,Yes
199109370000066601,2,1,2,2,No,Yes,No
199110140000001101,1,1,2,2,Yes,Yes,No
199110140000013901,1,1,1,4,Yes,Yes,Yes
199110140000017101,1,1,2,3,Yes,Yes,No
199110140000020301,1,1,1,4,Yes,Yes,Yes
199110140000026701,1,1,1,2,Yes,Yes,Yes
199110140000033101,1,1,1,3,Yes,Yes,Yes
199110520000001901,1,1,2,3,Yes,Yes,No
199110520000004001,1,1,1,4,Yes,Yes,Yes
199110520000006101,1,1,1,4,Yes,Yes,Yes
199110520000008201,1,2,1,2,Yes,No,Yes
199110520000010301,1,1,1,1,Yes,Yes,Yes
199110520000012401,1,1,1,4,Yes,Yes,Yes
199110520000016601,1,1,1,1,Yes,Yes,Yes
199110520000018701,1,1,1,8,Yes,Yes,Yes
199110520000020801,1,2,1,5,Yes,No,Yes
199111000000001601,1,2,1,3,Yes,No,Yes
199111000000003801,1,1,1,3,Yes,Yes,Yes
199111000000008201,1,2,2,1,Yes,No,No
199111000000012601,1,2,1,4,Yes,No,Yes
199111090000001701,1,1,1,4,Yes,Yes,Yes
199111090000005501,2,1,2,2,No,Yes,No
199111090000005502,1,1,1,4,Yes,Yes,Yes
199111090000011201,1,1,1,2,Yes,Yes,Yes
199111090000013101,1,1,1,4,Yes,Yes,Yes
199111090000015001,2,1,2,2,No,Yes,No
199111090000016901,2,1,1,2,No,Yes,Yes
199111600000001401,1,1,1,3,Yes,Yes,Yes
199111600000003201,1,1,1,2,Yes,Yes,Yes
199111600000005001,1,1,2,1,Yes,Yes,No
199111600000006801,1,1,1,3,Yes,Yes,Yes
199111600000010401,1,1,2,2,Yes,Yes,No
199111600000012201,1,2,1,4,Yes,No,Yes
199111600000014001,1,1,2,5,Yes,Yes,No
199111600000015801,1,2,2,0,Yes,No,No
199111790000002801,1,1,1,3,Yes,Yes,Yes
199111790000005901,1,1,1,2,Yes,Yes,Yes
199111790000009001,1,1,2,0,Yes,Yes,No
199111790000012101,1,1,1,2,Yes,Yes,Yes
199111790000015201,1,1,2,2,Yes,Yes,No
199111790000021401,1,1,1,3,Yes,Yes,Yes
199111790000024501,1,1,1,4,Yes,Yes,Yes
199112040000002001,2,1,2,1,No,Yes,No
199112040000005101,2,1,2,1,No,Yes,No
199112040000008201,2,2,2,0,No,No,No
199112040000011301,2,1,2,1,No,Yes,No
199112040000020601,2,1,2,1,No,Yes,No
199112040000026801,2,1,2,1,No,Yes,No
199112620000001801,2,1,1,1,No,Yes,Yes
199112620000004201,2,1,2,2,No,Yes,No
199112620000006601,2,1,2,4,No,Yes,No
199112620000009001,1,2,2,2,Yes,No,No
199112620000011401,2,1,2,2,No,Yes,No
199112620000013801,1,2,2,3,Yes,No,No
199112620000016201,2,1,1,2,No,Yes,Yes
199112990000001501,1,1,1,3,Yes,Yes,Yes
199112990000003801,2,1,1,4,No,Yes,Yes
199112990000003802,2,1,2,0,No,Yes,No
199112990000010701,2,1,2,2,No,Yes,No
199112990000013001,1,1,2,3,Yes,Yes,No
199112990000013002,1,1,2,0,Yes,Yes,No
199112990000015301,2,1,2,1,No,Yes,No
199113400000000401,2,1,2,2,No,Yes,No
199113400000002201,1,1,2,3,Yes,Yes,No
199113400000004001,1,1,2,2,Yes,Yes,No
199113400000005801,1,1,1,3,Yes,Yes,Yes
199113400000007601,1,1,1,2,Yes,Yes,Yes
199113400000009401,1,1,2,2,Yes,Yes,No
199113400000011201,1,1,1,8,Yes,Yes,Yes
199113400000011202,2,1,2,1,No,Yes,No
199113400000013001,2,1,2,3,No,Yes,No
199113480000002601,1,1,1,3,Yes,Yes,Yes
199113480000004701,2,1,2,1,No,Yes,No
199113480000006801,2,2,2,2,No,No,No
199113480000008901,2,1,2,4,No,Yes,No
199113480000011001,2,1,2,4,No,Yes,No
199113480000013101,2,1,2,6,No,Yes,No
199113480000015201,2,2,2,0,No,No,No
199113480000017301,1,1,2,4,Yes,Yes,No
199113530000000401,1,1,1,3,Yes,Yes,Yes
199113530000002801,1,1,2,0,Yes,Yes,No
199113530000005201,1,1,2,4,Yes,Yes,No
199113530000007601,1,1,2,3,Yes,Yes,No
199113530000010001,1,1,2,3,Yes,Yes,No
199113530000012401,1,1,1,2,Yes,Yes,Yes
199113530000014801,1,1,1,1,Yes,Yes,Yes
199114010000000101,1,1,1,1,Yes,Yes,Yes
199114010000001901,1,1,1,4,Yes,Yes,Yes
199114010000003701,1,1,1,3,Yes,Yes,Yes
199114010000005501,2,2,2,2,No,No,No
199114010000007301,1,1,2,2,Yes,Yes,No
199114010000009101,2,2,2,3,No,No,No
199114010000010901,1,1,1,5,Yes,Yes,Yes
199114010000012701,1,1,1,2,Yes,Yes,Yes
199114580000002101,2,1,1,2,No,Yes,Yes
199114580000004401,2,1,2,1,No,Yes,No
199114580000009001,2,1,2,2,No,Yes,No
199114580000011301,1,1,2,1,Yes,Yes,No
199114580000013601,1,1,2,3,Yes,Yes,No
199114580000015901,2,1,2,1,No,Yes,No
199114710000005001,1,1,1,7,Yes,Yes,Yes
199114710000007601,1,1,2,4,Yes,Yes,No
199114710000010201,2,1,1,2,No,Yes,Yes
199114710000020601,2,2,2,0,No,No,No
199114780000000301,2,1,2,4,No,Yes,No
199114780000003201,2,1,2,5,No,Yes,No
199114780000006101,1,2,1,3,Yes,No,Yes
199114780000009001,2,1,1,1,No,Yes,Yes
199114780000011901,2,1,2,1,No,Yes,No
199114780000014801,2,1,2,2,No,Yes,No
199114780000017701,1,1,2,3,Yes,Yes,No
199114780000020601,2,1,2,4,No,Yes,No
199114780000026401,1,1,2,2,Yes,Yes,No
199114780000038001,2,1,2,2,No,Yes,No
199115160000004601,2,1,2,2,No,Yes,No
199115160000006901,2,1,2,2,No,Yes,No
199115160000011501,2,1,2,2,No,Yes,No
199115160000013801,2,1,2,1,No,Yes,No
199115160000016101,2,1,2,1,No,Yes,No
199115160000018401,2,1,2,2,No,Yes,No
199115330000000101,2,1,2,1,No,Yes,No
199115330000002201,2,1,2,2,No,Yes,No
199115330000004301,2,1,2,2,No,Yes,No
199115330000006401,2,1,2,1,No,Yes,No
199115330000008501,2,1,2,2,No,Yes,No
199115330000010601,2,1,2,2,No,Yes,No
199115330000012701,2,1,2,0,No,Yes,No
199115330000014801,2,1,2,1,No,Yes,No
199115330000016901,2,1,2,2,No,Yes,No
199115670000002301,2,1,2,2,No,Yes,No
199115670000005401,2,2,2,0,No,No,No
199115670000008501,2,1,1,2,No,Yes,Yes
199115670000017801,2,1,2,1,No,Yes,No
199115670000020901,2,1,2,2,No,Yes,No
199115730000002201,2,1,2,1,No,Yes,No
199115730000004501,1,1,2,2,Yes,Yes,No
199115730000006801,2,1,2,3,No,Yes,No
199115730000006802,2,1,1,2,No,Yes,Yes
199115730000009101,2,1,2,1,No,Yes,No
199115730000011401,2,1,2,2,No,Yes,No
199115730000013701,2,1,2,0,No,Yes,No
199115930000001401,2,1,2,3,No,Yes,No
199115930000005301,2,1,2,1,No,Yes,No
199115930000009201,2,1,2,1,No,Yes,No
199115930000013101,2,1,2,2,No,Yes,No
199115930000017001,2,2,2,0,No,No,No
199115930000024801,2,1,2,2,No,Yes,No
199115930000028701,2,2,2,1,No,No,No
199115930000032601,2,1,2,2,No,Yes,No
199115930000036501,2,1,2,3,No,Yes,No
199116210000003701,2,1,2,1,No,Yes,No
199116210000006101,2,1,2,2,No,Yes,No
199116210000008501,2,1,2,1,No,Yes,No
199116210000010901,2,2,2,0,No,No,No
199116210000015701,2,1,2,1,No,Yes,No
199116330000001901,2,1,2,0,No,Yes,No
199116330000004901,2,1,2,1,No,Yes,No
199116330000007901,2,1,2,3,No,Yes,No
199116330000010901,2,2,2,0,No,No,No
199116330000013901,2,1,2,0,No,Yes,No
199116330000019901,2,1,2,0,No,Yes,No
199116810000002501,2,1,2,4,No,Yes,No
199116810000005701,2,1,2,3,No,Yes,No
199116810000008901,2,1,2,2,No,Yes,No
199116810000012101,2,1,2,1,No,Yes,No
199117200000002601,2,1,2,0,No,Yes,No
199117200000005401,2,1,2,2,No,Yes,No
199117200000008201,1,1,2,3,Yes,Yes,No
199117200000011001,2,1,2,3,No,Yes,No
199117200000013801,2,1,2,1,No,Yes,No
199117200000016601,1,1,2,1,Yes,Yes,No
199117470000001301,1,1,2,1,Yes,Yes,No
199117470000003301,2,1,2,0,No,Yes,No
199117470000007301,2,1,2,0,No,Yes,No
199117470000007302,1,1,2,4,Yes,Yes,No
199117470000009301,2,2,2,0,No,No,No
199117470000011301,1,1,1,2,Yes,Yes,Yes
199117530000003301,2,1,2,2,No,Yes,No
199117530000005301,2,1,2,3,No,Yes,No
199117530000007301,2,1,2,3,No,Yes,No
199117530000009301,2,1,2,2,No,Yes,No
199117530000015301,2,1,2,3,No,Yes,No
199117650000001301,2,1,1,4,No,Yes,Yes
199117650000004701,1,1,1,2,Yes,Yes,Yes
199117650000008101,1,1,1,1,Yes,Yes,Yes
199117650000011501,1,2,2,3,Yes,No,No
199117650000018301,2,1,2,2,No,Yes,No
199117650000021701,2,1,2,3,No,Yes,No
199117650000025101,2,1,2,1,No,Yes,No
199117740000002401,2,1,2,3,No,Yes,No
199117740000005601,2,2,2,0,No,No,No
199117740000008801,2,1,2,3,No,Yes,No
199117740000012001,2,1,2,2,No,Yes,No
199117740000015201,2,1,2,2,No,Yes,No
199117740000018401,2,1,2,3,No,Yes,No
199118010000001601,1,1,1,1,Yes,Yes,Yes
199118010000006001,1,1,1,1,Yes,Yes,Yes
199118010000008201,1,1,2,0,Yes,Yes,No
199118010000008202,1,1,1,1,Yes,Yes,Yes
199118010000010401,1,1,1,4,Yes,Yes,Yes
199118010000012601,1,1,1,2,Yes,Yes,Yes
199118130000000401,2,2,2,3,No,No,No
199118130000003101,2,2,2,1,No,No,No
199118130000005801,1,2,1,6,Yes,No,Yes
199118130000008501,2,2,2,3,No,No,No
199118130000011201,1,2,2,0,Yes,No,No
199118130000013901,2,2,2,3,No,No,No
199118340000003601,2,1,2,0,No,Yes,No
199118340000006101,2,2,2,1,No,No,No
199118340000008601,2,2,2,1,No,No,No
199118340000011101,2,1,2,0,No,Yes,No
199118340000013601,2,1,2,1,No,Yes,No
199118340000016101,2,1,2,2,No,Yes,No
199119100000002301,1,1,1,2,Yes,Yes,Yes
199119100000004001,1,1,1,5,Yes,Yes,Yes
199119100000012501,1,1,1,2,Yes,Yes,Yes
199119780000006301,1,1,1,5,Yes,Yes,Yes
199119780000012301,1,1,1,2,Yes,Yes,Yes
199120120000009501,2,2,2,0,No,No,No
199120120000017601,2,1,2,1,No,Yes,No
199120380000005501,1,1,2,3,Yes,Yes,No
199120380000031501,2,1,2,1,No,Yes,No
199120380000038001,2,1,1,1,No,Yes,Yes
199120380000044501,2,1,2,4,No,Yes,No
199120380000057501,2,1,2,1,No,Yes,No
199120390000012801,2,1,2,1,No,Yes,No
199120390000017601,2,1,1,2,No,Yes,Yes
199120390000022401,2,1,2,2,No,Yes,No
199120390000032001,2,1,1,2,No,Yes,Yes
199120390000036801,2,1,2,1,No,Yes,No
199120480000001101,1,1,1,2,Yes,Yes,Yes
199120480000006701,1,1,1,2,Yes,Yes,Yes
199120480000012301,1,1,1,4,Yes,Yes,Yes
199120480000017901,1,1,1,1,Yes,Yes,Yes
199120720000001801,2,1,2,2,No,Yes,No
199120720000003901,2,1,2,2,No,Yes,No
199120720000006001,2,1,2,1,No,Yes,No
199120720000012301,1,1,2,3,Yes,Yes,No
199120720000014401,2,1,2,2,No,Yes,No
199121420000000801,1,2,2,1,Yes,No,No
199121420000002401,2,1,2,2,No,Yes,No
199121420000005601,2,1,2,0,No,Yes,No
199121420000007201,2,1,2,1,No,Yes,No
199121420000008801,2,1,2,0,No,Yes,No
199121420000010401,2,1,2,1,No,Yes,No
199121500000006001,2,1,2,0,No,Yes,No
199121500000008601,1,2,1,2,Yes,No,Yes
199121500000011201,2,1,2,0,No,Yes,No
199121500000013801,2,1,2,1,No,Yes,No
199121500000016401,1,1,1,4,Yes,Yes,Yes
199121500000019001,2,1,2,1,No,Yes,No
199121930210000101,1,1,2,4,Yes,Yes,No
199121930210000201,2,1,2,1,No,Yes,No
199121930210000301,2,1,2,3,No,Yes,No
199121930210000401,2,1,2,2,No,Yes,No
199121990000003601,1,1,1,1,Yes,Yes,Yes
199121990000007001,1,1,1,1,Yes,Yes,Yes
199121990000007002,1,1,1,1,Yes,Yes,Yes
199121990000010401,1,1,1,3,Yes,Yes,Yes
199121990000013801,1,1,1,2,Yes,Yes,Yes
199121990000024001,1,1,1,3,Yes,Yes,Yes
199121990000027401,1,1,1,2,Yes,Yes,Yes
199121990000034201,1,1,1,2,Yes,Yes,Yes
199122420000015201,1,1,1,2,Yes,Yes,Yes
199122420000020801,1,1,1,1,Yes,Yes,Yes
199122420000026401,1,1,1,2,Yes,Yes,Yes
199122880000002001,2,1,1,2,No,Yes,Yes
199122880000006301,2,1,1,3,No,Yes,Yes
199122880000010601,2,1,1,3,No,Yes,Yes
199123050000007801,1,1,2,2,Yes,Yes,No
199123050000010601,2,1,2,1,No,Yes,No
199123050000021801,2,1,2,2,No,Yes,No
199123120000014201,2,1,2,1,No,Yes,No
199123130000006801,2,1,2,1,No,Yes,No
199123340000001701,2,2,2,0,No,No,No
199123340000005301,2,1,2,2,No,Yes,No
199123340000012501,2,1,2,4,No,Yes,No
199123340000016101,2,1,2,1,No,Yes,No
199123530000000701,2,1,2,2,No,Yes,No
199123530000005301,2,2,2,0,No,No,No
199123530000007601,2,2,2,1,No,No,No
199123530000009901,2,2,2,0,No,No,No
199123530000012201,2,1,2,1,No,Yes,No
199124310000001301,1,2,2,4,Yes,No,No
199124310000006301,2,1,1,1,No,Yes,Yes
199124310000021301,1,2,1,2,Yes,No,Yes
199124540000001601,1,2,1,2,Yes,No,Yes
199124540000005101,2,1,2,2,No,Yes,No
199124540000012101,1,2,1,5,Yes,No,Yes
199124540000015601,1,2,1,4,Yes,No,Yes
199124540000019101,2,1,2,1,No,Yes,No
199124540000022601,1,2,2,2,Yes,No,No
199124540000026101,1,2,2,4,Yes,No,No
199124540000029601,2,1,1,2,No,Yes,Yes
199124800000000801,1,2,1,1,Yes,No,Yes
199124800000003001,2,1,2,2,No,Yes,No
199124800000005201,1,2,1,2,Yes,No,Yes
199124800000007401,1,2,2,4,Yes,No,No
199124800000011801,1,2,1,2,Yes,No,Yes
199124800000014001,1,2,1,2,Yes,No,Yes
199124890000003601,1,2,1,4,Yes,No,Yes
199124890000006301,1,2,1,4,Yes,No,Yes
199124890000009001,1,2,1,5,Yes,No,Yes
199124890000011701,1,NA,1,4,Yes,NA,Yes
199124890000014401,1,2,1,4,Yes,No,Yes
199124890000017101,1,2,1,2,Yes,No,Yes
199125520000003101,1,1,1,4,Yes,Yes,Yes
199125520000004801,1,1,1,1,Yes,Yes,Yes
199125520000006501,1,1,1,3,Yes,Yes,Yes
199125520000008201,1,1,1,3,Yes,Yes,Yes
199125520000011601,1,1,1,2,Yes,Yes,Yes
199125520000015001,2,2,2,7,No,No,No
199125520000016701,1,1,2,2,Yes,Yes,No
199125520000020101,1,1,1,4,Yes,Yes,Yes
199125560000001401,1,2,1,3,Yes,No,Yes
199125560000005601,1,1,1,2,Yes,Yes,Yes
