household_id,person_number,employment_status2code,lab_salary_raw,salary,salary_status,employment_status,salary_flag
983100630000009301,02,1,5257,5257,Reported,Employed,
983100630000009301,03,3,888888888,,Not applicable (not employed),Not economically active,
983100630000012201,01,1,999999999,,Non-response (employed),Employed,
983100630000012201,02,3,888888888,,Not applicable (not employed),Not economically active,
983100630000012201,03,2,888888888,,Not applicable (not employed),Unemployed,
983100630000012201,04,3,888888888,,Not applicable (not employed),Not economically active,
983100630000015101,01,2,888888888,,Not applicable (not employed),Unemployed,
983100630000015101,02,2,888888888,,Not applicable (not employed),Unemployed,
983100630000018001,01,3,888888888,,Not applicable (not employed),Not economically active,
983100630000018001,03,2,888888888,,Not applicable (not employed),Unemployed,
983100630000020901,01,2,888888888,,Not applicable (not employed),Unemployed,
983100630000020901,02,3,888888888,,Not applicable (not employed),Not economically active,
983100630000023801,01,2,888888888,,Not applicable (not employed),Unemployed,
983100630000023801,02,3,888888888,,Not applicable (not employed),Not economically active,
983100630000023801,03,2,888888888,,Not applicable (not employed),Unemployed,
983100630000026701,01,3,888888888,,Not applicable (not employed),Not economically active,
983100630000026701,02,3,888888888,,Not applicable (not employed),Not economically active,
983101130000001801,01,3,888888888,,Not applicable (not employed),Not economically active,
983101130000001801,02,3,888888888,,Not applicable (not employed),Not economically active,
983101130000001801,03,3,888888888,,Not applicable (not employed),Not economically active,
983101130000003101,01,3,888888888,,Not applicable (not employed),Not economically active,
983101130000003101,02,3,888888888,,Not applicable (not employed),Not economically active,
983101130000005701,02,3,888888888,,Not applicable (not employed),Not economically active,
983101130000007001,01,2,888888888,,Not applicable (not employed),Unemployed,
983101130000007001,02,2,888888888,,Not applicable (not employed),Unemployed,
983101130000008301,01,3,888888888,,Not applicable (not employed),Not economically active,
983101130000009601,01,3,888888888,,Not applicable (not employed),Not economically active,
983101130000010901,02,3,888888888,,Not applicable (not employed),Not economically active,
983101130000012201,03,3,888888888,,Not applicable (not employed),Not economically active,
983101130000012201,04,3,888888888,,Not applicable (not employed),Not economically active,
983101130000012201,05,3,888888888,,Not applicable (not employed),Not economically active,
983101130000013501,03,3,888888888,,Not applicable (not employed),Not economically active,
983101130000013501,04,3,888888888,,Not applicable (not employed),Not economically active,
983101130000013501,05,3,888888888,,Not applicable (not employed),Not economically active,
983101130000014801,01,3,888888888,,Not applicable (not employed),Not economically active,
983101130000014801,02,2,888888888,,Not applicable (not employed),Unemployed,
983101130000014801,03,2,888888888,,Not applicable (not employed),Unemployed,
983101130000016101,01,3,888888888,,Not applicable (not employed),Not economically active,
983101130000016101,02,3,888888888,,Not applicable (not employed),Not economically active,
983101990000001101,01,2,888888888,,Not applicable (not employed),Unemployed,
983101990000001101,02,2,888888888,,Not applicable (not employed),Unemployed,
983101990000002701,01,2,888888888,,Not applicable (not employed),Unemployed,
983101990000002701,02,2,888888888,,Not applicable (not employed),Unemployed,
983101990000004301,02,2,888888888,,Not applicable (not employed),Unemployed,
983101990000004301,03,2,888888888,,Not applicable (not employed),Unemployed,
983101990000004301,04,2,888888888,,Not applicable (not employed),Unemployed,
983101990000004301,05,3,888888888,,Not applicable (not employed),Not economically active,
983101990000004301,06,3,888888888,,Not applicable (not employed),Not economically active,
983101990000005901,01,3,888888888,,Not applicable (not employed),Not economically active,
983101990000005901,02,1,3500,3500,Reported,Employed,
983101990000007501,01,2,888888888,,Not applicable (not employed),Unemployed,
983101990000007501,02,2,888888888,,Not applicable (not employed),Unemployed,
983101990000007501,03,3,888888888,,Not applicable (not employed),Not economically active,
983101990000009101,02,2,888888888,,Not applicable (not employed),Unemployed,
983101990000009101,03,2,888888888,,Not applicable (not employed),Unemployed,
983101990000009101,04,3,888888888,,Not applicable (not employed),Not economically active,
983101990000010701,01,2,888888888,,Not applicable (not employed),Unemployed,
983101990000010701,02,2,888888888,,Not applicable (not employed),Unemployed,
983101990000012301,02,3,888888888,,Not applicable (not employed),Not economically active,
983101990000012301,03,2,888888888,,Not applicable (not employed),Unemployed,
983101990000012301,04,3,888888888,,Not applicable (not employed),Not economically active,
983101990000015501,01,2,888888888,,Not applicable (not employed),Unemployed,
983101990000015501,02,2,888888888,,Not applicable (not employed),Unemployed,
983101990000015501,03,3,888888888,,Not applicable (not employed),Not economically active,
983102180000000701,01,3,888888888,,Not applicable (not employed),Not economically active,
983102180000000701,02,3,888888888,,Not applicable (not employed),Not economically active,
983102180000000701,03,3,888888888,,Not applicable (not employed),Not economically active,
983102180000002301,01,3,888888888,,Not applicable (not employed),Not economically active,
983102180000002301,02,2,888888888,,Not applicable (not employed),Unemployed,
983102180000002301,03,3,888888888,,Not applicable (not employed),Not economically active,
983102180000002301,04,3,888888888,,Not applicable (not employed),Not economically active,
983102180000003901,02,2,888888888,,Not applicable (not employed),Unemployed,
983102180000003901,03,2,888888888,,Not applicable (not employed),Unemployed,
983102180000003901,04,2,888888888,,Not applicable (not employed),Unemployed,
983102180000003901,05,3,888888888,,Not applicable (not employed),Not economically active,
983102180000003901,06,3,888888888,,Not applicable (not employed),Not economically active,
983102180000005501,01,3,888888888,,Not applicable (not employed),Not economically active,
983102180000005501,02,3,888888888,,Not applicable (not employed),Not economically active,
983102180000010301,01,3,888888888,,Not applicable (not employed),Not economically active,
983102180000010301,02,2,888888888,,Not applicable (not employed),Unemployed,
983102180000010301,03,2,888888888,,Not applicable (not employed),Unemployed,
983102180000010301,04,2,888888888,,Not applicable (not employed),Unemployed,
983102180000013501,01,1,17000,17000,Reported,Employed,
983102580000000701,01,2,888888888,,Not applicable (not employed),Unemployed,
983102580000004101,01,3,888888888,,Not applicable (not employed),Not economically active,
983102580000004101,02,2,888888888,,Not applicable (not employed),Unemployed,
983102580000005801,01,3,888888888,,Not applicable (not employed),Not economically active,
983102580000005801,02,3,888888888,,Not applicable (not employed),Not economically active,
983102580000007501,01,2,888888888,,Not applicable (not employed),Unemployed,
983102580000009201,01,2,888888888,,Not applicable (not employed),Unemployed,
983102580000009201,02,3,888888888,,Not applicable (not employed),Not economically active,
983102580000012601,01,1,1500,1500,Reported,Employed,
984100050000024601,01,1,6958,6958,Reported,Employed,
984101100000001301,02,3,888888888,,Not applicable (not employed),Not economically active,
984101100000001301,04,3,888888888,,Not applicable (not employed),Not economically active,
984101100000011301,02,3,888888888,,Not applicable (not employed),Not economically active,
984101100000011301,03,3,888888888,,Not applicable (not employed),Not economically active,
984101100000011301,04,3,888888888,,Not applicable (not employed),Not economically active,
984101100000011301,06,3,888888888,,Not applicable (not employed),Not economically active,
984101100000013801,01,3,888888888,,Not applicable (not employed),Not economically active,
984101100000013801,02,3,888888888,,Not applicable (not employed),Not economically active,
984101100000013801,03,3,888888888,,Not applicable (not employed),Not economically active,
984101100000013801,04,3,888888888,,Not applicable (not employed),Not economically active,
984101100000021301,02,3,888888888,,Not applicable (not employed),Not economically active,
984101100000023801,01,1,2500,2500,Reported,Employed,
984101100000023801,02,1,17000,17000,Reported,Employed,
984101100000023801,03,3,888888888,,Not applicable (not employed),Not economically active,
984101100000023801,04,3,888888888,,Not applicable (not employed),Not economically active,
984101300000000901,02,3,888888888,,Not applicable (not employed),Not economically active,
984101300000000901,03,2,888888888,,Not applicable (not employed),Unemployed,
984101300000000901,04,2,888888888,,Not applicable (not employed),Unemployed,
984101300000002801,02,2,888888888,,Not applicable (not employed),Unemployed,
984101300000004701,01,2,888888888,,Not applicable (not employed),Unemployed,
984101300000004701,02,2,888888888,,Not applicable (not employed),Unemployed,
984101300000004701,03,2,888888888,,Not applicable (not employed),Unemployed,
984101300000004701,04,3,888888888,,Not applicable (not employed),Not economically active,
984101300000004701,05,3,888888888,,Not applicable (not employed),Not economically active,
984101300000006601,02,2,888888888,,Not applicable (not employed),Unemployed,
984101300000006601,03,3,888888888,,Not applicable (not employed),Not economically active,
984101300000006601,04,3,888888888,,Not applicable (not employed),Not economically active,
984101300000014201,02,2,888888888,,Not applicable (not employed),Unemployed,
984101300000014201,03,3,888888888,,Not applicable (not employed),Not economically active,
984102260000001901,01,1,3600,3600,Reported,Employed,
984102260000001901,02,1,3600,3600,Reported,Employed,
984102260000001902,01,1,3600,3600,Reported,Employed,
984102260000001902,02,1,3600,3600,Reported,Employed,
984102260000006201,01,1,5257,5257,Reported,Employed,
984102260000006201,02,1,3929,3929,Reported,Employed,
984102260000014801,01,1,999999999,,Non-response (employed),Employed,
984102260000014801,02,3,888888888,,Not applicable (not employed),Not economically active,
984102440000001401,01,1,3600,3600,Reported,Employed,
984102440000001401,02,2,888888888,,Not applicable (not employed),Unemployed,
984102440000001401,03,2,888888888,,Not applicable (not employed),Unemployed,
984102440000001401,04,2,888888888,,Not applicable (not employed),Unemployed,
984102440000001401,05,2,888888888,,Not applicable (not employed),Unemployed,
984102440000001401,06,2,888888888,,Not applicable (not employed),Unemployed,
984102440000001401,07,3,888888888,,Not applicable (not employed),Not economically active,
984102440000003201,01,3,888888888,,Not applicable (not employed),Not economically active,
984102440000005001,01,3,888888888,,Not applicable (not employed),Not economically active,
984102440000005001,02,2,888888888,,Not applicable (not employed),Unemployed,
984102440000005001,03,1,25000,25000,Reported,Employed,
984102440000005001,04,2,888888888,,Not applicable (not employed),Unemployed,
984102440000005001,05,2,888888888,,Not applicable (not employed),Unemployed,
984102440000006801,02,1,21583,21583,Reported,Employed,
984102440000006801,03,2,888888888,,Not applicable (not employed),Unemployed,
984102440000008601,01,3,888888888,,Not applicable (not employed),Not economically active,
984102440000008601,02,2,888888888,,Not applicable (not employed),Unemployed,
984102440000010401,01,1,4700,4700,Reported,Employed,
984102440000010401,02,2,888888888,,Not applicable (not employed),Unemployed,
984102440000012201,02,2,888888888,,Not applicable (not employed),Unemployed,
984102440000012201,03,3,888888888,,Not applicable (not employed),Not economically active,
984102440000014001,01,1,2997,2997,Reported,Employed,
984102440000014001,02,1,6958,6958,Reported,Employed,
984102440000019401,01,3,888888888,,Not applicable (not employed),Not economically active,
984102440000019401,02,1,3000,3000,Reported,Employed,
984102440000019401,03,2,888888888,,Not applicable (not employed),Unemployed,
984102440000021201,01,3,888888888,,Not applicable (not employed),Not economically active,
984102440000021201,02,3,888888888,,Not applicable (not employed),Not economically active,
984102730000001301,02,3,888888888,,Not applicable (not employed),Not economically active,
984102730000006101,02,1,35000,35000,Reported,Employed,
984102730000009301,03,1,28000,28000,Reported,Employed,
984102730000009301,04,1,30000,30000,Reported,Employed,
984102730000010901,01,1,6000,6000,Reported,Employed,
984102730000010901,02,1,12000,12000,Reported,Employed,
984102730000012501,01,1,999999999,,Non-response (employed),Employed,
984102730000012501,02,3,888888888,,Not applicable (not employed),Not economically active,
984102730000012501,03,2,888888888,,Not applicable (not employed),Unemployed,
984102730000014101,01,1,24000,24000,Reported,Employed,
984102730000014101,02,1,25000,25000,Reported,Employed,
984102730000014101,06,1,80000,80000,Reported,Employed,
984102730000014101,07,3,888888888,,Not applicable (not employed),Not economically active,
984102730000014101,08,3,888888888,,Not applicable (not employed),Not economically active,
984102730000015701,01,1,58154,58154,Reported,Employed,
984102730000015701,02,1,35000,35000,Reported,Employed,
984102730000015701,03,2,888888888,,Not applicable (not employed),Unemployed,
984102730000017301,01,1,10000,10000,Reported,Employed,
984102730000017301,02,3,888888888,,Not applicable (not employed),Not economically active,
984103520000003001,01,3,888888888,,Not applicable (not employed),Not economically active,
984103520000004301,01,3,888888888,,Not applicable (not employed),Not economically active,
984103520000004301,02,3,888888888,,Not applicable (not employed),Not economically active,
984103520000004301,03,3,888888888,,Not applicable (not employed),Not economically active,
984103520000006901,01,3,888888888,,Not applicable (not employed),Not economically active,
984103520000006901,02,3,888888888,,Not applicable (not employed),Not economically active,
984103520000006901,03,3,888888888,,Not applicable (not employed),Not economically active,
984103520000008201,02,3,888888888,,Not applicable (not employed),Not economically active,
984103520000008201,03,3,888888888,,Not applicable (not employed),Not economically active,
984103520000008201,04,1,1000,1000,Reported,Employed,
984103520000008201,05,1,12000,12000,Reported,Employed,
984103520000008201,06,3,888888888,,Not applicable (not employed),Not economically active,
984103520000010801,01,3,888888888,,Not applicable (not employed),Not economically active,
984103520000010801,02,3,888888888,,Not applicable (not employed),Not economically active,
984103520000012101,01,1,6500,6500,Reported,Employed,
984103520000013401,01,3,888888888,,Not applicable (not employed),Not economically active,
984103520000014701,01,3,888888888,,Not applicable (not employed),Not economically active,
984103520000017301,01,3,888888888,,Not applicable (not employed),Not economically active,
984103520000017301,02,3,888888888,,Not applicable (not employed),Not economically active,
984103520000017301,03,3,888888888,,Not applicable (not employed),Not economically active,
984104930000001701,02,1,5000,5000,Reported,Employed,
984104930000001701,03,2,888888888,,Not applicable (not employed),Unemployed,
984104930000001701,04,2,888888888,,Not applicable (not employed),Unemployed,
984104930000001701,05,3,888888888,,Not applicable (not employed),Not economically active,
984104930000004901,02,2,888888888,,Not applicable (not employed),Unemployed,
984104930000004901,03,3,888888888,,Not applicable (not employed),Not economically active,
984104930000011301,01,2,888888888,,Not applicable (not employed),Unemployed,
984104930000012901,01,1,2000,2000,Reported,Employed,
984104930000014501,01,1,360,360,Reported,Employed,
984104930000014501,02,1,3500,3500,Reported,Employed,
984104930000014501,03,3,888888888,,Not applicable (not employed),Not economically active,
984104930000016101,01,2,888888888,,Not applicable (not employed),Unemployed,
984104930000016101,02,2,888888888,,Not applicable (not employed),Unemployed,
985100050000002801,01,1,21583,21583,Reported,Employed,
985100050000002801,02,3,888888888,,Not applicable (not employed),Not economically active,
985100050000002801,03,3,888888888,,Not applicable (not employed),Not economically active,
985100050000002801,04,3,888888888,,Not applicable (not employed),Not economically active,
985100050000006301,01,2,888888888,,Not applicable (not employed),Unemployed,
985100050000009801,01,1,5257,5257,Reported,Employed,
985100050000013301,01,1,21583,21583,Reported,Employed,
985100050000013301,02,3,888888888,,Not applicable (not employed),Not economically active,
985100050000013301,03,3,888888888,,Not applicable (not employed),Not economically active,
985100050000013301,04,3,888888888,,Not applicable (not employed),Not economically active,
985100050000013301,06,3,888888888,,Not applicable (not employed),Not economically active,
985100050000013301,08,3,888888888,,Not applicable (not employed),Not economically active,
985100050000016801,01,2,888888888,,Not applicable (not employed),Unemployed,
985100050000020301,02,3,888888888,,Not applicable (not employed),Not economically active,
985100050000023801,02,3,888888888,,Not applicable (not employed),Not economically active,
985100050000023801,03,3,888888888,,Not applicable (not employed),Not economically active,
985100050000023801,04,3,888888888,,Not applicable (not employed),Not economically active,
985100050000023801,05,3,888888888,,Not applicable (not employed),Not economically active,
985100050000023801,06,3,888888888,,Not applicable (not employed),Not economically active,
985100050000027301,02,2,888888888,,Not applicable (not employed),Unemployed,
985100050000030801,01,3,888888888,,Not applicable (not employed),Not economically active,
985100260000000601,01,3,888888888,,Not applicable (not employed),Not economically active,
985100260000000601,02,3,888888888,,Not applicable (not employed),Not economically active,
985100260000000601,03,3,888888888,,Not applicable (not employed),Not economically active,
985100260000002001,01,3,888888888,,Not applicable (not employed),Not economically active,
985100260000004801,01,3,888888888,,Not applicable (not employed),Not economically active,
985100260000004801,02,3,888888888,,Not applicable (not employed),Not economically active,
985100260000004801,03,3,888888888,,Not applicable (not employed),Not economically active,
985100260000006201,01,1,22000,22000,Reported,Employed,
985100260000006201,02,3,888888888,,Not applicable (not employed),Not economically active,
985100260000010401,01,1,6500,6500,Reported,Employed,
985100260000010401,02,3,888888888,,Not applicable (not employed),Not economically active,
985100260000011801,01,3,888888888,,Not applicable (not employed),Not economically active,
985100260000011801,02,3,888888888,,Not applicable (not employed),Not economically active,
985100260000011801,03,3,888888888,,Not applicable (not employed),Not economically active,
985100260000011801,04,3,888888888,,Not applicable (not employed),Not economically active,
985100260000011801,05,3,888888888,,Not applicable (not employed),Not economically active,
985100260000011801,06,3,888888888,,Not applicable (not employed),Not economically active,
985100500000003801,01,3,888888888,,Not applicable (not employed),Not economically active,
985100500000003801,03,3,888888888,,Not applicable (not employed),Not economically active,
985100500000003801,04,3,888888888,,Not applicable (not employed),Not economically active,
985100500000003801,05,3,888888888,,Not applicable (not employed),Not economically active,
985100500000003801,06,3,888888888,,Not applicable (not employed),Not economically active,
985100500000009801,02,3,888888888,,Not applicable (not employed),Not economically active,
985100500000030801,01,3,888888888,,Not applicable (not employed),Not economically active,
985100500000030801,02,3,888888888,,Not applicable (not employed),Not economically active,
985100640000000901,02,3,888888888,,Not applicable (not employed),Not economically active,
985100640000002001,01,3,888888888,,Not applicable (not employed),Not economically active,
985100640000002001,02,3,888888888,,Not applicable (not employed),Not economically active,
985100640000003101,01,3,888888888,,Not applicable (not employed),Not economically active,
985100640000003101,02,3,888888888,,Not applicable (not employed),Not economically active,
985100640000003101,03,3,888888888,,Not applicable (not employed),Not economically active,
985100640000003101,04,3,888888888,,Not applicable (not employed),Not economically active,
985100640000003101,05,3,888888888,,Not applicable (not employed),Not economically active,
985100640000003101,06,3,888888888,,Not applicable (not employed),Not economically active,
985100640000003101,07,3,888888888,,Not applicable (not employed),Not economically active,
985100640000003101,08,3,888888888,,Not applicable (not employed),Not economically active,
985100640000005301,02,3,888888888,,Not applicable (not employed),Not economically active,
985100640000005301,03,3,888888888,,Not applicable (not employed),Not economically active,
985100640000006401,01,1,21583,21583,Reported,Employed,
985100640000008601,03,3,888888888,,Not applicable (not employed),Not economically active,
985100640000008601,04,3,888888888,,Not applicable (not employed),Not economically active,
985100640000008601,05,3,888888888,,Not applicable (not employed),Not economically active,
985100640000009701,02,3,888888888,,Not applicable (not employed),Not economically active,
985100640000009701,03,3,888888888,,Not applicable (not employed),Not economically active,
985100640000009701,04,3,888888888,,Not applicable (not employed),Not economically active,
985100640000010801,02,3,888888888,,Not applicable (not employed),Not economically active,
985100640000010801,03,3,888888888,,Not applicable (not employed),Not economically active,
985100640000011901,02,3,888888888,,Not applicable (not employed),Not economically active,
985100640000011901,03,3,888888888,,Not applicable (not employed),Not economically active,
985101740000001701,02,3,888888888,,Not applicable (not employed),Not economically active,
985101740000001701,03,1,1500,1500,Reported,Employed,
985101740000001701,04,3,888888888,,Not applicable (not employed),Not economically active,
985101740000004601,01,1,15000,15000,Reported,Employed,
985101740000004601,02,2,888888888,,Not applicable (not employed),Unemployed,
985101740000013301,01,2,888888888,,Not applicable (not employed),Unemployed,
985101740000016201,02,2,888888888,,Not applicable (not employed),Unemployed,
985101740000016201,03,2,888888888,,Not applicable (not employed),Unemployed,
985101740000016201,04,3,888888888,,Not applicable (not employed),Not economically active,
985101740000016201,05,3,888888888,,Not applicable (not employed),Not economically active,
985101740000019101,01,2,888888888,,Not applicable (not employed),Unemployed,
985101740000022001,01,1,4000,4000,Reported,Employed,
985101740000024901,01,2,888888888,,Not applicable (not employed),Unemployed,
985101740000024901,02,3,888888888,,Not applicable (not employed),Not economically active,
985102230000000601,02,2,888888888,,Not applicable (not employed),Unemployed,
985102230000004801,02,3,888888888,,Not applicable (not employed),Not economically active,
985102230000004801,03,3,888888888,,Not applicable (not employed),Not economically active,
985102230000004801,04,3,888888888,,Not applicable (not employed),Not economically active,
985102230000006201,02,2,888888888,,Not applicable (not employed),Unemployed,
985102230000007601,03,2,888888888,,Not applicable (not employed),Unemployed,
985102230000011801,01,1,1500,1500,Reported,Employed,
985102230000011801,02,3,888888888,,Not applicable (not employed),Not economically active,
985102230000014601,02,1,7500,7500,Reported,Employed,
985102670000002901,02,3,888888888,,Not applicable (not employed),Not economically active,
985102670000002901,03,3,888888888,,Not applicable (not employed),Not economically active,
985102670000002901,04,3,888888888,,Not applicable (not employed),Not economically active,
985102670000002901,05,3,888888888,,Not applicable (not employed),Not economically active,
985102670000004401,01,3,888888888,,Not applicable (not employed),Not economically active,
985102670000004401,02,2,888888888,,Not applicable (not employed),Unemployed,
985102670000005901,01,3,888888888,,Not applicable (not employed),Not economically active,
985102670000008901,01,2,888888888,,Not applicable (not employed),Unemployed,
985102670000010401,01,3,888888888,,Not applicable (not employed),Not economically active,
985102670000010401,02,3,888888888,,Not applicable (not employed),Not economically active,
985102960000001201,02,3,888888888,,Not applicable (not employed),Not economically active,
985102960000002701,01,1,25000,25000,Reported,Employed,
985102960000002701,02,1,2700,2700,Reported,Employed,
985102960000004201,01,2,888888888,,Not applicable (not employed),Unemployed,
985102960000004201,02,2,888888888,,Not applicable (not employed),Unemployed,
985102960000005701,01,1,7500,7500,Reported,Employed,
985102960000005701,02,1,3500,3500,Reported,Employed,
985102960000008701,01,2,888888888,,Not applicable (not employed),Unemployed,
985102960000008701,02,3,888888888,,Not applicable (not employed),Not economically active,
985102960000010201,01,1,7500,7500,Reported,Employed,
985102960000010201,02,3,888888888,,Not applicable (not employed),Not economically active,
985102960000011701,02,1,3000,3000,Reported,Employed,
985102960000013201,01,1,17500,17500,Reported,Employed,
985102960000013201,02,3,888888888,,Not applicable (not employed),Not economically active,
985102960000013201,03,2,888888888,,Not applicable (not employed),Unemployed,
985102960000014701,01,1,7500,7500,Reported,Employed,
985102960000017701,01,1,5000,5000,Reported,Employed,
985103150000002001,01,3,888888888,,Not applicable (not employed),Not economically active,
985103150000002001,02,2,888888888,,Not applicable (not employed),Unemployed,
985103150000002001,03,2,888888888,,Not applicable (not employed),Unemployed,
985103150000002001,04,2,888888888,,Not applicable (not employed),Unemployed,
985103150000002002,01,2,888888888,,Not applicable (not employed),Unemployed,
985103150000002002,02,2,888888888,,Not applicable (not employed),Unemployed,
985103150000002002,03,2,888888888,,Not applicable (not employed),Unemployed,
985103150000002002,04,3,888888888,,Not applicable (not employed),Not economically active,
985103150000004301,01,1,600,600,Reported,Employed,
985103150000004301,02,2,888888888,,Not applicable (not employed),Unemployed,
985103150000004301,03,3,888888888,,Not applicable (not employed),Not economically active,
985103150000006601,01,2,888888888,,Not applicable (not employed),Unemployed,
985103150000006601,02,2,888888888,,Not applicable (not employed),Unemployed,
985103150000006601,03,3,888888888,,Not applicable (not employed),Not economically active,
985103150000006601,04,3,888888888,,Not applicable (not employed),Not economically active,
985103150000008901,02,2,888888888,,Not applicable (not employed),Unemployed,
985103150000013501,02,1,360,360,Reported,Employed,
985103150000013501,03,3,888888888,,Not applicable (not employed),Not economically active,
985103150000015801,02,2,888888888,,Not applicable (not employed),Unemployed,
985103150000015801,03,2,888888888,,Not applicable (not employed),Unemployed,
985103160000002001,01,2,888888888,,Not applicable (not employed),Unemployed,
985103160000004301,03,3,888888888,,Not applicable (not employed),Not economically active,
985103160000008901,02,1,3000,3000,Reported,Employed,
985103160000008901,03,3,888888888,,Not applicable (not employed),Not economically active,
985103160000011201,03,3,888888888,,Not applicable (not employed),Not economically active,
985103160000013501,01,3,888888888,,Not applicable (not employed),Not economically active,
985103160000013501,02,1,2997,2997,Reported,Employed,
985103160000013501,03,2,888888888,,Not applicable (not employed),Unemployed,
985103160000013501,04,1,2008,2008,Reported,Employed,
985103160000013501,05,3,888888888,,Not applicable (not employed),Not economically active,
985103160000013501,06,3,888888888,,Not applicable (not employed),Not economically active,
985103160000013501,07,3,888888888,,Not applicable (not employed),Not economically active,
985103160000013501,08,3,888888888,,Not applicable (not employed),Not economically active,
985103160000015801,02,2,888888888,,Not applicable (not employed),Unemployed,
985103160000015801,03,1,1700,1700,Reported,Employed,
985103290000001201,03,2,888888888,,Not applicable (not employed),Unemployed,
985103290000001201,04,2,888888888,,Not applicable (not employed),Unemployed,
985103290000002701,01,3,888888888,,Not applicable (not employed),Not economically active,
985103290000002701,02,2,888888888,,Not applicable (not employed),Unemployed,
985103290000002701,03,2,888888888,,Not applicable (not employed),Unemployed,
985103290000004201,02,2,888888888,,Not applicable (not employed),Unemployed,
985103290000004201,03,2,888888888,,Not applicable (not employed),Unemployed,
985103290000005701,01,1,4500,4500,Reported,Employed,
985103290000005701,02,1,960,960,Reported,Employed,
985103290000005701,03,1,4500,4500,Reported,Employed,
985103290000005701,04,3,888888888,,Not applicable (not employed),Not economically active,
985103290000007201,01,2,888888888,,Not applicable (not employed),Unemployed,
985103290000008701,02,1,10000,10000,Reported,Employed,
985103290000008701,03,1,10000,10000,Reported,Employed,
985103290000008701,04,2,888888888,,Not applicable (not employed),Unemployed,
985103290000011701,02,3,888888888,,Not applicable (not employed),Not economically active,
985103290000013201,01,1,900,900,Reported,Employed,
985103290000013201,02,1,1400,1400,Reported,Employed,
985103290000013201,03,2,888888888,,Not applicable (not employed),Unemployed,
985103290000013201,04,1,1000,1000,Reported,Employed,
985103290000013201,05,2,888888888,,Not applicable (not employed),Unemployed,
985103290000013201,06,2,888888888,,Not applicable (not employed),Unemployed,
985103290000013201,07,2,888888888,,Not applicable (not employed),Unemployed,
985103290000013201,09,3,888888888,,Not applicable (not employed),Not economically active,
985103290000014701,01,1,6400,6400,Reported,Employed,
985103940000007301,01,1,20000,20000,Reported,Employed,
985103940000007301,02,1,20000,20000,Reported,Employed,
985103940000007301,03,3,888888888,,Not applicable (not employed),Not economically active,
985103940000010101,01,1,20000,20000,Reported,Employed,
985103940000010101,02,2,888888888,,Not applicable (not employed),Unemployed,
985103940000012901,01,3,888888888,,Not applicable (not employed),Not economically active,
985103940000012901,02,3,888888888,,Not applicable (not employed),Not economically active,
985103940000012901,03,2,888888888,,Not applicable (not employed),Unemployed,
985103940000012901,04,3,888888888,,Not applicable (not employed),Not economically active,
985103940000015701,02,3,888888888,,Not applicable (not employed),Not economically active,
985103940000015701,03,3,888888888,,Not applicable (not employed),Not economically active,
985103940000018501,01,2,888888888,,Not applicable (not employed),Unemployed,
985103940000018501,03,2,888888888,,Not applicable (not employed),Unemployed,
985103940000021301,02,3,888888888,,Not applicable (not employed),Not economically active,
985103940000021301,03,2,888888888,,Not applicable (not employed),Unemployed,
985103940000026901,01,3,888888888,,Not applicable (not employed),Not economically active,
985103940000026901,02,2,888888888,,Not applicable (not employed),Unemployed,
985103940000029701,01,3,888888888,,Not applicable (not employed),Not economically active,
985104190000002201,01,3,888888888,,Not applicable (not employed),Not economically active,
985104190000002201,02,2,888888888,,Not applicable (not employed),Unemployed,
985104190000002201,03,3,888888888,,Not applicable (not employed),Not economically active,
985104190000004501,01,3,888888888,,Not applicable (not employed),Not economically active,
985104190000004501,02,3,888888888,,Not applicable (not employed),Not economically active,
985104190000004501,03,3,888888888,,Not applicable (not employed),Not economically active,
985104190000004501,04,3,888888888,,Not applicable (not employed),Not economically active,
985104190000006801,01,3,888888888,,Not applicable (not employed),Not economically active,
985104190000006801,02,2,888888888,,Not applicable (not employed),Unemployed,
985104190000006801,03,2,888888888,,Not applicable (not employed),Unemployed,
985104190000006801,04,3,888888888,,Not applicable (not employed),Not economically active,
985104190000011401,02,2,888888888,,Not applicable (not employed),Unemployed,
985104190000011401,03,2,888888888,,Not applicable (not employed),Unemployed,
985104190000011401,04,2,888888888,,Not applicable (not employed),Unemployed,
985104190000011401,05,3,888888888,,Not applicable (not employed),Not economically active,
985104190000013701,02,2,888888888,,Not applicable (not employed),Unemployed,
985104190000013701,03,2,888888888,,Not applicable (not employed),Unemployed,
985104190000018301,01,2,888888888,,Not applicable (not employed),Unemployed,
985104190000018301,02,3,888888888,,Not applicable (not employed),Not economically active,
985104190000018301,03,3,888888888,,Not applicable (not employed),Not economically active,
985104190000018301,04,2,888888888,,Not applicable (not employed),Unemployed,
985104190000018301,05,3,888888888,,Not applicable (not employed),Not economically active,
985104620000001101,01,3,888888888,,Not applicable (not employed),Not economically active,
985104620000001101,02,3,888888888,,Not applicable (not employed),Not economically active,
985104620000001101,03,3,888888888,,Not applicable (not employed),Not economically active,
985104620000001101,04,3,888888888,,Not applicable (not employed),Not economically active,
985104620000001101,05,3,888888888,,Not applicable (not employed),Not economically active,
985104620000001101,06,3,888888888,,Not applicable (not employed),Not economically active,
985104620000001101,07,3,888888888,,Not applicable (not employed),Not economically active,
985104620000004101,01,3,888888888,,Not applicable (not employed),Not economically active,
985104620000004101,02,3,888888888,,Not applicable (not employed),Not economically active,
